,date,vodka,State,spider solitaire,participants_x,inflation_x,participants_y,blood drive,ebay,jobs,brownie recipe,xbox,linkedin,haircut,calvin klein,candy crush,omegle,slutload,inflation_y,harvard,jobs near me,mens underwear,pornhub,lottery,google flights,unemployment,resume template
5763,2008-01-01,,KY,,,,,,,,,,,51,,,,,,,,61,4,,0,18,
5764,2008-02-01,,KY,,,,,,,,,,,33,,,,,,,,33,3,,0,17,
5765,2008-03-01,,KY,,,,,,,,,,,33,,,,,,,,0,6,,0,17,
5766,2008-04-01,,KY,,,,,,,,,,,59,,,,,,,,0,5,,0,15,
5767,2008-05-01,,KY,,,,,,,,,,,35,,,,,,,,45,4,,0,21,
5768,2008-06-01,,KY,,,,,,,,,,,11,,,,,,,,0,7,,0,25,
5769,2008-07-01,,KY,,,,,,,,,,,26,,,,,,,,47,12,,0,39,
5770,2008-08-01,,KY,,,,,,,,,,,20,,,,,,,,0,16,,0,27,
5771,2008-09-01,,KY,,,,,,,,,,,19,,,,,,,,0,15,,0,29,
5772,2008-10-01,,KY,,,,,,,,,,,25,,,,,,,,0,20,,0,31,
5773,2008-11-01,,KY,,,,,,,,,,,32,,,,,,,,42,23,,0,33,
5774,2008-12-01,,KY,,,,,,,,,,,31,,,,,,,,80,23,,0,48,
5775,2009-01-01,,KY,,,,,,,,,,,22,,,,,,,,0,19,,9,62,
5776,2009-02-01,,KY,,,,,,,,,,,39,,,,,,,,78,21,,0,51,
5777,2009-03-01,,KY,,,,,,,,,,,20,,,,,,,,0,20,,0,48,
5778,2009-04-01,,KY,,,,,,,,,,,37,,,,,,,,0,20,,0,48,
5779,2009-05-01,,KY,,,,,,,,,,,33,,,,,,,,0,25,,9,49,
5780,2009-06-01,,KY,,,,,,,,,,,22,,,,,,,,0,20,,0,64,
5781,2009-07-01,,KY,,,,,,,,,,,43,,,,,,,,38,25,,9,57,
5782,2009-08-01,,KY,,,,,,,,,,,32,,,,,,,,73,28,,0,56,
5783,2009-09-01,,KY,,,,,,,,,,,40,,,,,,,,0,35,,0,47,
5784,2009-10-01,,KY,,,,,,,,,,,21,,,,,,,,64,30,,8,54,
5785,2009-11-01,,KY,,,,,,,,,,,11,,,,,,,,32,24,,8,64,
5786,2009-12-01,,KY,,,,,,,,,,,49,,,,,,,,0,27,,0,60,
5787,2010-01-01,,KY,,,,,,,,,,,59,,,,,,,,30,25,,0,60,
5788,2010-02-01,,KY,,,,,,,,,,,31,,,,,,,,31,26,,7,47,
5789,2010-03-01,,KY,,,,,,,,,,,19,,,,,,,,0,24,,0,52,
5790,2010-04-01,,KY,,,,,,,,,,,31,,,,,,,,0,34,,0,60,
5791,2010-05-01,,KY,,,,,,,,,,,28,,,,,,,,0,28,,0,50,
5792,2010-06-01,,KY,,,,,,,,,,,27,,,,,,,,69,37,,0,91,
5793,2010-07-01,,KY,,,,,,,,,,,25,,,,,,,,32,40,,0,100,
5794,2010-08-01,,KY,,,,,,,,,,,41,,,,,,,,0,35,,0,53,
5795,2010-09-01,,KY,,,,,,,,,,,36,,,,,,,,29,37,,0,51,
5796,2010-10-01,,KY,,,,,,,,,,,50,,,,,,,,28,36,,0,54,
5797,2010-11-01,,KY,,,,,,,,,,,37,,,,,,,,27,36,,0,56,
5798,2010-12-01,,KY,,,,,,,,,,,19,,,,,,,,28,35,,0,74,
5799,2019-02-01,,KY,,,,,,,,,,,62,,,,,,,,13,77,,66,19,
5800,2019-03-01,,KY,,,,,,,,,,,59,,,,,,,,49,82,,66,18,
5801,2019-04-01,,KY,,,,,,,,,,,67,,,,,,,,7,87,,69,17,
5802,2019-05-01,,KY,,,,,,,,,,,68,,,,,,,,39,92,,91,18,
5803,2019-06-01,,KY,,,,,,,,,,,61,,,,,,,,62,97,,98,17,
5804,2019-07-01,,KY,,,,,,,,,,,74,,,,,,,,39,100,,90,21,
5805,2019-08-01,,KY,,,,,,,,,,,64,,,,,,,,6,96,,85,15,
5806,2019-09-01,,KY,,,,,,,,,,,53,,,,,,,,30,92,,68,16,
5807,2019-10-01,,KY,,,,,,,,,,,48,,,,,,,,16,91,,87,17,
5808,2019-11-01,,KY,,,,,,,,,,,54,,,,,,,,46,89,,80,15,
5809,2019-12-01,,KY,,,,,,,,,,,53,,,,,,,,45,96,,82,23,
5810,2020-01-01,,KY,,,,,,,,,,,57,,,,,,,,37,87,,100,27,
5811,2008-01-01,,LA,,,,,,,,,,,32,,,,,,,,36,6,,0,34,
5812,2008-02-01,,LA,,,,,,,,,,,19,,,,,,,,37,4,,0,23,
5813,2008-03-01,,LA,,,,,,,,,,,28,,,,,,,,37,8,,0,18,
5814,2008-04-01,,LA,,,,,,,,,,,26,,,,,,,,34,7,,0,11,
5815,2008-05-01,,LA,,,,,,,,,,,27,,,,,,,,0,9,,0,20,
5816,2008-06-01,,LA,,,,,,,,,,,29,,,,,,,,0,14,,0,12,
5817,2008-07-01,,LA,,,,,,,,,,,64,,,,,,,,35,18,,0,22,
5818,2008-08-01,,LA,,,,,,,,,,,17,,,,,,,,0,14,,0,24,
5819,2008-09-01,,LA,,,,,,,,,,,33,,,,,,,,0,18,,0,67,
5820,2008-10-01,,LA,,,,,,,,,,,12,,,,,,,,30,23,,0,38,
5821,2008-11-01,,LA,,,,,,,,,,,47,,,,,,,,100,23,,0,45,
5822,2008-12-01,,LA,,,,,,,,,,,25,,,,,,,,0,22,,0,47,
5823,2009-01-01,,LA,,,,,,,,,,,15,,,,,,,,0,29,,0,58,
5824,2009-02-01,,LA,,,,,,,,,,,12,,,,,,,,0,22,,0,47,
5825,2009-03-01,,LA,,,,,,,,,,,29,,,,,,,,0,27,,0,76,
5826,2009-04-01,,LA,,,,,,,,,,,30,,,,,,,,0,27,,0,65,
5827,2009-05-01,,LA,,,,,,,,,,,46,,,,,,,,0,31,,0,74,
5828,2009-06-01,,LA,,,,,,,,,,,28,,,,,,,,61,27,,0,63,
5829,2009-07-01,,LA,,,,,,,,,,,34,,,,,,,,59,30,,0,65,
5830,2009-08-01,,LA,,,,,,,,,,,41,,,,,,,,29,36,,7,59,
5831,2009-09-01,,LA,,,,,,,,,,,24,,,,,,,,0,33,,6,53,
5832,2009-10-01,,LA,,,,,,,,,,,56,,,,,,,,0,32,,0,64,
5833,2009-11-01,,LA,,,,,,,,,,,59,,,,,,,,27,29,,6,74,
5834,2009-12-01,,LA,,,,,,,,,,,47,,,,,,,,0,28,,0,61,
5835,2010-01-01,,LA,,,,,,,,,,,33,,,,,,,,0,25,,6,93,
5836,2010-02-01,,LA,,,,,,,,,,,31,,,,,,,,54,26,,6,75,
5837,2010-03-01,,LA,,,,,,,,,,,59,,,,,,,,0,28,,0,88,
5838,2010-04-01,,LA,,,,,,,,,,,41,,,,,,,,27,40,,0,57,
5839,2010-05-01,,LA,,,,,,,,,,,39,,,,,,,,28,38,,0,76,
5840,2010-06-01,,LA,,,,,,,,,,,35,,,,,,,,0,38,,0,92,
5841,2010-07-01,,LA,,,,,,,,,,,29,,,,,,,,0,44,,0,100,
5842,2010-08-01,,LA,,,,,,,,,,,45,,,,,,,,0,42,,0,79,
5843,2010-09-01,,LA,,,,,,,,,,,70,,,,,,,,0,43,,6,63,
5844,2010-10-01,,LA,,,,,,,,,,,36,,,,,,,,0,51,,6,73,
5845,2010-11-01,,LA,,,,,,,,,,,23,,,,,,,,26,45,,0,75,
5846,2010-12-01,,LA,,,,,,,,,,,34,,,,,,,,27,42,,0,89,
5847,2019-02-01,,LA,,,,,,,,,,,50,,,,,,,,39,81,,67,29,
5848,2019-03-01,,LA,,,,,,,,,,,49,,,,,,,,42,86,,61,22,
5849,2019-04-01,,LA,,,,,,,,,,,53,,,,,,,,33,87,,67,24,
5850,2019-05-01,,LA,,,,,,,,,,,53,,,,,,,,21,88,,72,26,
5851,2019-06-01,,LA,,,,,,,,,,,63,,,,,,,,6,100,,98,25,
5852,2019-07-01,,LA,,,,,,,,,,,64,,,,,,,,32,100,,72,25,
5853,2019-08-01,,LA,,,,,,,,,,,59,,,,,,,,21,94,,100,22,
5854,2019-09-01,,LA,,,,,,,,,,,38,,,,,,,,15,88,,85,26,
5855,2019-10-01,,LA,,,,,,,,,,,49,,,,,,,,14,88,,84,26,
5856,2019-11-01,,LA,,,,,,,,,,,52,,,,,,,,49,94,,85,20,
5857,2019-12-01,,LA,,,,,,,,,,,50,,,,,,,,52,94,,76,26,
5858,2020-01-01,,LA,,,,,,,,,,,60,,,,,,,,5,95,,90,27,
5859,2008-01-01,,ME,,,,,,,,,,,12,,,,,,,,0,2,,0,27,
5860,2008-02-01,,ME,,,,,,,,,,,36,,,,,,,,0,7,,0,25,
5861,2008-03-01,,ME,,,,,,,,,,,11,,,,,,,,0,5,,0,19,
5862,2008-04-01,,ME,,,,,,,,,,,12,,,,,,,,0,12,,0,35,
5863,2008-05-01,,ME,,,,,,,,,,,23,,,,,,,,85,12,,0,38,
5864,2008-06-01,,ME,,,,,,,,,,,38,,,,,,,,0,9,,10,15,
5865,2008-07-01,,ME,,,,,,,,,,,37,,,,,,,,0,14,,0,32,
5866,2008-08-01,,ME,,,,,,,,,,,36,,,,,,,,0,12,,0,34,
5867,2008-09-01,,ME,,,,,,,,,,,0,,,,,,,,0,19,,0,39,
5868,2008-10-01,,ME,,,,,,,,,,,79,,,,,,,,0,17,,0,26,
5869,2008-11-01,,ME,,,,,,,,,,,11,,,,,,,,0,20,,0,62,
5870,2008-12-01,,ME,,,,,,,,,,,53,,,,,,,,0,24,,0,69,
5871,2009-01-01,,ME,,,,,,,,,,,20,,,,,,,,72,20,,0,74,
5872,2009-02-01,,ME,,,,,,,,,,,11,,,,,,,,0,17,,0,56,
5873,2009-03-01,,ME,,,,,,,,,,,28,,,,,,,,0,25,,0,75,
5874,2009-04-01,,ME,,,,,,,,,,,10,,,,,,,,0,21,,0,64,
5875,2009-05-01,,ME,,,,,,,,,,,40,,,,,,,,0,26,,0,79,
5876,2009-06-01,,ME,,,,,,,,,,,72,,,,,,,,0,30,,0,59,
5877,2009-07-01,,ME,,,,,,,,,,,10,,,,,,,,0,35,,0,63,
5878,2009-08-01,,ME,,,,,,,,,,,41,,,,,,,,0,25,,0,53,
5879,2009-09-01,,ME,,,,,,,,,,,29,,,,,,,,0,31,,0,56,
5880,2009-10-01,,ME,,,,,,,,,,,54,,,,,,,,0,37,,0,82,
5881,2009-11-01,,ME,,,,,,,,,,,9,,,,,,,,67,28,,0,56,
5882,2009-12-01,,ME,,,,,,,,,,,35,,,,,,,,66,30,,7,60,
5883,2010-01-01,,ME,,,,,,,,,,,43,,,,,,,,62,24,,0,86,
5884,2010-02-01,,ME,,,,,,,,,,,36,,,,,,,,0,30,,0,72,
5885,2010-03-01,,ME,,,,,,,,,,,33,,,,,,,,0,31,,0,89,
5886,2010-04-01,,ME,,,,,,,,,,,35,,,,,,,,0,27,,0,83,
5887,2010-05-01,,ME,,,,,,,,,,,38,,,,,,,,0,22,,0,51,
5888,2010-06-01,,ME,,,,,,,,,,,31,,,,,,,,0,33,,0,69,
5889,2010-07-01,,ME,,,,,,,,,,,20,,,,,,,,0,39,,0,76,
5890,2010-08-01,,ME,,,,,,,,,,,39,,,,,,,,72,41,,0,60,
5891,2010-09-01,,ME,,,,,,,,,,,9,,,,,,,,68,32,,0,63,
5892,2010-10-01,,ME,,,,,,,,,,,18,,,,,,,,0,35,,0,52,
5893,2010-11-01,,ME,,,,,,,,,,,43,,,,,,,,0,44,,0,91,
5894,2010-12-01,,ME,,,,,,,,,,,17,,,,,,,,0,37,,0,93,
5895,2019-02-01,,ME,,,,,,,,,,,49,,,,,,,,20,75,,55,29,
5896,2019-03-01,,ME,,,,,,,,,,,59,,,,,,,,54,86,,42,25,
5897,2019-04-01,,ME,,,,,,,,,,,56,,,,,,,,19,73,,71,17,
5898,2019-05-01,,ME,,,,,,,,,,,42,,,,,,,,0,82,,73,18,
5899,2019-06-01,,ME,,,,,,,,,,,62,,,,,,,,18,88,,52,18,
5900,2019-07-01,,ME,,,,,,,,,,,59,,,,,,,,17,94,,50,11,
5901,2019-08-01,,ME,,,,,,,,,,,50,,,,,,,,0,100,,68,16,
5902,2019-09-01,,ME,,,,,,,,,,,53,,,,,,,,51,89,,67,13,
5903,2019-10-01,,ME,,,,,,,,,,,59,,,,,,,,16,82,,74,16,
5904,2019-11-01,,ME,,,,,,,,,,,35,,,,,,,,17,97,,77,16,
5905,2019-12-01,,ME,,,,,,,,,,,59,,,,,,,,17,97,,67,20,
5906,2020-01-01,,ME,,,,,,,,,,,47,,,,,,,,17,99,,100,28,
5907,2008-01-01,,MD,,,,,,,,,,,11,,,,,,,,22,3,,0,30,
5908,2008-02-01,,MD,,,,,,,,,,,28,,,,,,,,46,5,,2,30,
5909,2008-03-01,,MD,,,,,,,,,,,20,,,,,,,,0,8,,0,32,
5910,2008-04-01,,MD,,,,,,,,,,,18,,,,,,,,43,6,,0,33,
5911,2008-05-01,,MD,,,,,,,,,,,40,,,,,,,,0,12,,0,27,
5912,2008-06-01,,MD,,,,,,,,,,,22,,,,,,,,0,12,,0,38,
5913,2008-07-01,,MD,,,,,,,,,,,24,,,,,,,,0,16,,5,29,
5914,2008-08-01,,MD,,,,,,,,,,,22,,,,,,,,48,15,,0,44,
5915,2008-09-01,,MD,,,,,,,,,,,27,,,,,,,,44,18,,0,36,
5916,2008-10-01,,MD,,,,,,,,,,,23,,,,,,,,0,20,,0,43,
5917,2008-11-01,,MD,,,,,,,,,,,28,,,,,,,,0,22,,0,43,
5918,2008-12-01,,MD,,,,,,,,,,,31,,,,,,,,44,30,,0,63,
5919,2009-01-01,,MD,,,,,,,,,,,24,,,,,,,,21,21,,0,67,
5920,2009-02-01,,MD,,,,,,,,,,,22,,,,,,,,0,21,,0,80,
5921,2009-03-01,,MD,,,,,,,,,,,28,,,,,,,,40,24,,2,74,
5922,2009-04-01,,MD,,,,,,,,,,,35,,,,,,,,21,26,,2,70,
5923,2009-05-01,,MD,,,,,,,,,,,47,,,,,,,,21,27,,0,69,
5924,2009-06-01,,MD,,,,,,,,,,,41,,,,,,,,0,24,,0,82,
5925,2009-07-01,,MD,,,,,,,,,,,35,,,,,,,,0,26,,2,68,
5926,2009-08-01,,MD,,,,,,,,,,,47,,,,,,,,44,30,,0,68,
5927,2009-09-01,,MD,,,,,,,,,,,34,,,,,,,,21,28,,0,77,
5928,2009-10-01,,MD,,,,,,,,,,,32,,,,,,,,40,31,,2,80,
5929,2009-11-01,,MD,,,,,,,,,,,44,,,,,,,,0,29,,0,82,
5930,2009-12-01,,MD,,,,,,,,,,,41,,,,,,,,20,36,,2,69,
5931,2010-01-01,,MD,,,,,,,,,,,50,,,,,,,,0,30,,0,83,
5932,2010-02-01,,MD,,,,,,,,,,,34,,,,,,,,100,35,,2,88,
5933,2010-03-01,,MD,,,,,,,,,,,42,,,,,,,,0,30,,2,80,
5934,2010-04-01,,MD,,,,,,,,,,,40,,,,,,,,0,29,,4,78,
5935,2010-05-01,,MD,,,,,,,,,,,58,,,,,,,,20,36,,2,84,
5936,2010-06-01,,MD,,,,,,,,,,,56,,,,,,,,41,35,,0,84,
5937,2010-07-01,,MD,,,,,,,,,,,47,,,,,,,,20,43,,0,100,
5938,2010-08-01,,MD,,,,,,,,,,,55,,,,,,,,0,35,,2,67,
5939,2010-09-01,,MD,,,,,,,,,,,26,,,,,,,,36,40,,0,57,
5940,2010-10-01,,MD,,,,,,,,,,,31,,,,,,,,0,46,,0,63,
5941,2010-11-01,,MD,,,,,,,,,,,49,,,,,,,,36,39,,0,60,
5942,2010-12-01,,MD,,,,,,,,,,,29,,,,,,,,18,44,,0,77,
5943,2019-02-01,,MD,,,,,,,,,,,55,,,,,,,,64,82,,55,29,
5944,2019-03-01,,MD,,,,,,,,,,,44,,,,,,,,15,81,,67,27,
5945,2019-04-01,,MD,,,,,,,,,,,62,,,,,,,,41,85,,62,29,
5946,2019-05-01,,MD,,,,,,,,,,,55,,,,,,,,19,89,,78,29,
5947,2019-06-01,,MD,,,,,,,,,,,54,,,,,,,,36,95,,82,23,
5948,2019-07-01,,MD,,,,,,,,,,,57,,,,,,,,52,100,,78,29,
5949,2019-08-01,,MD,,,,,,,,,,,60,,,,,,,,24,95,,87,25,
5950,2019-09-01,,MD,,,,,,,,,,,59,,,,,,,,12,94,,77,24,
5951,2019-10-01,,MD,,,,,,,,,,,62,,,,,,,,29,92,,67,25,
5952,2019-11-01,,MD,,,,,,,,,,,46,,,,,,,,18,93,,80,24,
5953,2019-12-01,,MD,,,,,,,,,,,40,,,,,,,,47,100,,64,28,
5954,2020-01-01,,MD,,,,,,,,,,,51,,,,,,,,27,92,,100,33,
5955,2008-01-01,,MA,,,,,,,,,,,32,,,,,,,,55,5,,1,29,
5956,2008-02-01,,MA,,,,,,,,,,,36,,,,,,,,71,6,,2,25,
5957,2008-03-01,,MA,,,,,,,,,,,22,,,,,,,,54,9,,1,25,
5958,2008-04-01,,MA,,,,,,,,,,,19,,,,,,,,0,11,,0,23,
5959,2008-05-01,,MA,,,,,,,,,,,38,,,,,,,,0,11,,1,20,
5960,2008-06-01,,MA,,,,,,,,,,,34,,,,,,,,15,15,,0,28,
5961,2008-07-01,,MA,,,,,,,,,,,38,,,,,,,,43,19,,0,33,
5962,2008-08-01,,MA,,,,,,,,,,,41,,,,,,,,58,20,,0,30,
5963,2008-09-01,,MA,,,,,,,,,,,37,,,,,,,,40,19,,2,26,
5964,2008-10-01,,MA,,,,,,,,,,,26,,,,,,,,37,23,,0,40,
5965,2008-11-01,,MA,,,,,,,,,,,41,,,,,,,,27,22,,3,52,
5966,2008-12-01,,MA,,,,,,,,,,,27,,,,,,,,39,26,,2,47,
5967,2009-01-01,,MA,,,,,,,,,,,37,,,,,,,,38,27,,2,63,
5968,2009-02-01,,MA,,,,,,,,,,,34,,,,,,,,79,22,,2,74,
5969,2009-03-01,,MA,,,,,,,,,,,34,,,,,,,,35,27,,2,64,
5970,2009-04-01,,MA,,,,,,,,,,,34,,,,,,,,0,30,,1,56,
5971,2009-05-01,,MA,,,,,,,,,,,28,,,,,,,,13,31,,0,61,
5972,2009-06-01,,MA,,,,,,,,,,,39,,,,,,,,37,33,,0,53,
5973,2009-07-01,,MA,,,,,,,,,,,31,,,,,,,,0,38,,0,69,
5974,2009-08-01,,MA,,,,,,,,,,,40,,,,,,,,50,37,,1,69,
5975,2009-09-01,,MA,,,,,,,,,,,40,,,,,,,,48,33,,1,52,
5976,2009-10-01,,MA,,,,,,,,,,,31,,,,,,,,100,34,,4,66,
5977,2009-11-01,,MA,,,,,,,,,,,44,,,,,,,,10,32,,1,70,
5978,2009-12-01,,MA,,,,,,,,,,,36,,,,,,,,60,35,,1,62,
5979,2010-01-01,,MA,,,,,,,,,,,37,,,,,,,,41,32,,1,85,
5980,2010-02-01,,MA,,,,,,,,,,,39,,,,,,,,21,34,,4,67,
5981,2010-03-01,,MA,,,,,,,,,,,32,,,,,,,,37,32,,2,67,
5982,2010-04-01,,MA,,,,,,,,,,,34,,,,,,,,19,38,,1,70,
5983,2010-05-01,,MA,,,,,,,,,,,36,,,,,,,,21,39,,1,65,
5984,2010-06-01,,MA,,,,,,,,,,,50,,,,,,,,32,41,,1,79,
5985,2010-07-01,,MA,,,,,,,,,,,31,,,,,,,,20,44,,1,100,
5986,2010-08-01,,MA,,,,,,,,,,,45,,,,,,,,19,47,,3,73,
5987,2010-09-01,,MA,,,,,,,,,,,38,,,,,,,,9,47,,0,67,
5988,2010-10-01,,MA,,,,,,,,,,,32,,,,,,,,18,47,,1,52,
5989,2010-11-01,,MA,,,,,,,,,,,34,,,,,,,,47,45,,1,62,
5990,2010-12-01,,MA,,,,,,,,,,,36,,,,,,,,64,49,,1,71,
5991,2019-02-01,,MA,,,,,,,,,,,62,,,,,,,,55,81,,79,31,
5992,2019-03-01,,MA,,,,,,,,,,,64,,,,,,,,30,82,,61,30,
5993,2019-04-01,,MA,,,,,,,,,,,53,,,,,,,,32,86,,69,26,
5994,2019-05-01,,MA,,,,,,,,,,,59,,,,,,,,35,87,,69,24,
5995,2019-06-01,,MA,,,,,,,,,,,61,,,,,,,,33,96,,72,25,
5996,2019-07-01,,MA,,,,,,,,,,,67,,,,,,,,36,94,,71,26,
5997,2019-08-01,,MA,,,,,,,,,,,76,,,,,,,,22,92,,79,24,
5998,2019-09-01,,MA,,,,,,,,,,,61,,,,,,,,40,85,,79,23,
5999,2019-10-01,,MA,,,,,,,,,,,62,,,,,,,,19,87,,74,25,
6000,2019-11-01,,MA,,,,,,,,,,,61,,,,,,,,57,91,,80,22,
6001,2019-12-01,,MA,,,,,,,,,,,62,,,,,,,,57,100,,81,33,
6002,2020-01-01,,MA,,,,,,,,,,,55,,,,,,,,29,92,,100,34,
6003,2008-01-01,,MI,,,,,,,,,,,25,,,,,,,,17,4,,2,27,
6004,2008-02-01,,MI,,,,,,,,,,,27,,,,,,,,18,3,,2,19,
6005,2008-03-01,,MI,,,,,,,,,,,26,,,,,,,,17,4,,4,17,
6006,2008-04-01,,MI,,,,,,,,,,,28,,,,,,,,17,6,,2,28,
6007,2008-05-01,,MI,,,,,,,,,,,28,,,,,,,,17,8,,2,22,
6008,2008-06-01,,MI,,,,,,,,,,,34,,,,,,,,38,15,,0,29,
6009,2008-07-01,,MI,,,,,,,,,,,28,,,,,,,,19,14,,0,35,
6010,2008-08-01,,MI,,,,,,,,,,,31,,,,,,,,19,18,,2,25,
6011,2008-09-01,,MI,,,,,,,,,,,19,,,,,,,,0,17,,0,28,
6012,2008-10-01,,MI,,,,,,,,,,,29,,,,,,,,0,19,,0,32,
6013,2008-11-01,,MI,,,,,,,,,,,26,,,,,,,,100,22,,3,44,
6014,2008-12-01,,MI,,,,,,,,,,,20,,,,,,,,0,23,,0,60,
6015,2009-01-01,,MI,,,,,,,,,,,32,,,,,,,,31,21,,0,68,
6016,2009-02-01,,MI,,,,,,,,,,,26,,,,,,,,33,16,,0,71,
6017,2009-03-01,,MI,,,,,,,,,,,30,,,,,,,,30,22,,3,56,
6018,2009-04-01,,MI,,,,,,,,,,,36,,,,,,,,0,23,,2,56,
6019,2009-05-01,,MI,,,,,,,,,,,31,,,,,,,,17,24,,0,53,
6020,2009-06-01,,MI,,,,,,,,,,,32,,,,,,,,52,28,,2,49,
6021,2009-07-01,,MI,,,,,,,,,,,19,,,,,,,,72,28,,4,54,
6022,2009-08-01,,MI,,,,,,,,,,,35,,,,,,,,0,30,,4,47,
6023,2009-09-01,,MI,,,,,,,,,,,31,,,,,,,,17,30,,0,54,
6024,2009-10-01,,MI,,,,,,,,,,,44,,,,,,,,0,28,,1,65,
6025,2009-11-01,,MI,,,,,,,,,,,40,,,,,,,,45,28,,2,69,
6026,2009-12-01,,MI,,,,,,,,,,,26,,,,,,,,16,26,,2,58,
6027,2010-01-01,,MI,,,,,,,,,,,41,,,,,,,,15,28,,1,64,
6028,2010-02-01,,MI,,,,,,,,,,,37,,,,,,,,15,27,,2,63,
6029,2010-03-01,,MI,,,,,,,,,,,27,,,,,,,,0,26,,0,65,
6030,2010-04-01,,MI,,,,,,,,,,,32,,,,,,,,44,26,,2,59,
6031,2010-05-01,,MI,,,,,,,,,,,41,,,,,,,,0,27,,2,47,
6032,2010-06-01,,MI,,,,,,,,,,,22,,,,,,,,33,33,,0,77,
6033,2010-07-01,,MI,,,,,,,,,,,28,,,,,,,,16,35,,0,100,
6034,2010-08-01,,MI,,,,,,,,,,,53,,,,,,,,46,40,,2,48,
6035,2010-09-01,,MI,,,,,,,,,,,36,,,,,,,,57,34,,1,43,
6036,2010-10-01,,MI,,,,,,,,,,,23,,,,,,,,27,38,,0,45,
6037,2010-11-01,,MI,,,,,,,,,,,30,,,,,,,,40,38,,3,52,
6038,2010-12-01,,MI,,,,,,,,,,,20,,,,,,,,14,37,,1,70,
6039,2019-02-01,,MI,,,,,,,,,,,51,,,,,,,,55,83,,88,20,
6040,2019-03-01,,MI,,,,,,,,,,,50,,,,,,,,28,82,,72,15,
6041,2019-04-01,,MI,,,,,,,,,,,47,,,,,,,,27,91,,62,15,
6042,2019-05-01,,MI,,,,,,,,,,,49,,,,,,,,32,95,,69,14,
6043,2019-06-01,,MI,,,,,,,,,,,45,,,,,,,,33,100,,68,13,
6044,2019-07-01,,MI,,,,,,,,,,,48,,,,,,,,38,98,,75,16,
6045,2019-08-01,,MI,,,,,,,,,,,56,,,,,,,,46,99,,75,13,
6046,2019-09-01,,MI,,,,,,,,,,,54,,,,,,,,32,92,,74,15,
6047,2019-10-01,,MI,,,,,,,,,,,54,,,,,,,,55,93,,82,15,
6048,2019-11-01,,MI,,,,,,,,,,,49,,,,,,,,55,95,,72,18,
6049,2019-12-01,,MI,,,,,,,,,,,53,,,,,,,,62,100,,85,18,
6050,2020-01-01,,MI,,,,,,,,,,,50,,,,,,,,35,99,,100,26,
6051,2008-01-01,,MN,,,,,,,,,,,15,,,,,,,,22,3,,0,38,
6052,2008-02-01,,MN,,,,,,,,,,,31,,,,,,,,23,4,,1,37,
6053,2008-03-01,,MN,,,,,,,,,,,11,,,,,,,,23,8,,0,40,
6054,2008-04-01,,MN,,,,,,,,,,,36,,,,,,,,0,5,,0,28,
6055,2008-05-01,,MN,,,,,,,,,,,24,,,,,,,,23,5,,0,31,
6056,2008-06-01,,MN,,,,,,,,,,,39,,,,,,,,0,10,,0,23,
6057,2008-07-01,,MN,,,,,,,,,,,30,,,,,,,,0,16,,0,34,
6058,2008-08-01,,MN,,,,,,,,,,,28,,,,,,,,0,15,,1,28,
6059,2008-09-01,,MN,,,,,,,,,,,26,,,,,,,,0,14,,1,41,
6060,2008-10-01,,MN,,,,,,,,,,,27,,,,,,,,20,16,,0,46,
6061,2008-11-01,,MN,,,,,,,,,,,26,,,,,,,,22,19,,0,55,
6062,2008-12-01,,MN,,,,,,,,,,,21,,,,,,,,43,21,,1,69,
6063,2009-01-01,,MN,,,,,,,,,,,28,,,,,,,,20,20,,0,91,
6064,2009-02-01,,MN,,,,,,,,,,,31,,,,,,,,21,18,,0,85,
6065,2009-03-01,,MN,,,,,,,,,,,22,,,,,,,,19,20,,0,91,
6066,2009-04-01,,MN,,,,,,,,,,,29,,,,,,,,20,21,,1,76,
6067,2009-05-01,,MN,,,,,,,,,,,22,,,,,,,,41,24,,2,81,
6068,2009-06-01,,MN,,,,,,,,,,,26,,,,,,,,21,26,,2,79,
6069,2009-07-01,,MN,,,,,,,,,,,33,,,,,,,,0,24,,1,72,
6070,2009-08-01,,MN,,,,,,,,,,,43,,,,,,,,0,26,,0,72,
6071,2009-09-01,,MN,,,,,,,,,,,33,,,,,,,,40,25,,2,77,
6072,2009-10-01,,MN,,,,,,,,,,,29,,,,,,,,37,23,,1,78,
6073,2009-11-01,,MN,,,,,,,,,,,25,,,,,,,,0,22,,1,100,
6074,2009-12-01,,MN,,,,,,,,,,,15,,,,,,,,57,22,,0,85,
6075,2010-01-01,,MN,,,,,,,,,,,40,,,,,,,,0,24,,0,77,
6076,2010-02-01,,MN,,,,,,,,,,,40,,,,,,,,0,26,,1,77,
6077,2010-03-01,,MN,,,,,,,,,,,15,,,,,,,,17,22,,1,82,
6078,2010-04-01,,MN,,,,,,,,,,,37,,,,,,,,18,24,,2,80,
6079,2010-05-01,,MN,,,,,,,,,,,45,,,,,,,,38,25,,0,73,
6080,2010-06-01,,MN,,,,,,,,,,,39,,,,,,,,19,32,,0,78,
6081,2010-07-01,,MN,,,,,,,,,,,27,,,,,,,,37,36,,1,87,
6082,2010-08-01,,MN,,,,,,,,,,,36,,,,,,,,18,36,,0,72,
6083,2010-09-01,,MN,,,,,,,,,,,37,,,,,,,,0,33,,1,59,
6084,2010-10-01,,MN,,,,,,,,,,,17,,,,,,,,17,32,,0,55,
