fips,state,year,month,civ_pop,civ_pop_working_age,percent_working_age,employed,percent_employed,unemployed,unemployment_rate,date,v1,spidersolitaire,blooddrive,brownierecipe,xbox,linkedin,candycrush,omegle,harvard,jobsnearme,pornhub,googleflights,google_unemployment,resumetemplate,stname,_merge
2,Alaska,2015,11,543559,362386,66.7,338440,62.3,23946,6.6,01nov2015,155,34,0,19,85,69,16,38,32,0,62,17,22,0,Alaska,matched (3)
4,Arizona,2015,11,5314273,3183491,59.9,2999291,56.4,184200,5.8,01nov2015,252,28,10,36,85,72,13,48,55,8,73,28,36,27,Arizona,matched (3)
5,Arkansas,2015,11,2302880,1335284,58,1276163,55.4,59121,4.4,01nov2015,349,61,0,27,75,59,15,45,60,3,67,44,57,26,Arkansas,matched (3)
6,California,2015,11,30418724,18858558,62,17773316,58.4,1085242,5.8,01nov2015,446,83,45,46,83,88,13,45,76,12,74,47,41,55,California,matched (3)
8,Colorado,2015,11,4265810,2837974,66.5,2738262,64.2,99712,3.5,01nov2015,543,79,16,67,92,79,13,50,71,9,65,27,22,60,Colorado,matched (3)
9,Connecticut,2015,11,2872528,1879195,65.40000000000001,1774740,61.8,104455,5.6,01nov2015,640,38,51,52,83,83,13,55,90,6,68,42,39,37,Connecticut,matched (3)
10,Delaware,2015,11,748636,470458,62.8,448325,59.9,22133,4.7,01nov2015,834,14,0,20,65,88,14,23,34,3,80,71,23,0,Delaware,matched (3)
11,District of Columbia,2015,11,558925,392365,70.2,366733,65.59999999999999,25632,6.5,01nov2015,737,7,51,32,90,42,15,39,37,18,81,17,44,24,District of Columbia,matched (3)
12,Florida,2015,11,16390193,9643903,58.8,9148790,55.8,495113,5.1,01nov2015,931,80,35,37,86,81,15,43,82,13,72,37,31,45,Florida,matched (3)
13,Georgia,2015,11,7803978,4796810,61.5,4526995,58,269815,5.6,01nov2015,1028,67,34,51,86,76,11,37,66,13,69,33,40,53,Georgia,matched (3)
15,Hawaii,2015,11,1089215,677189,62.2,655529,60.2,21660,3.2,01nov2015,1125,31,25,26,62,73,9,49,30,0,82,40,39,22,Hawaii,matched (3)
16,Idaho,2015,11,1255047,801806,63.9,769491,61.3,32315,4,01nov2015,1222,54,0,32,100,61,14,40,63,13,63,31,42,25,Idaho,matched (3)
17,Illinois,2015,11,10052679,6535516,65,6146369,61.1,389147,6,01nov2015,1319,60,64,25,85,84,16,35,71,18,66,38,38,46,Illinois,matched (3)
18,Indiana,2015,11,5126031,3295081,64.3,3145123,61.4,149958,4.6,01nov2015,1416,61,17,59,82,88,13,37,77,21,56,58,19,20,Indiana,matched (3)
19,Iowa,2015,11,2434567,1698179,69.8,1635792,67.2,62387,3.7,01nov2015,1513,47,0,10,85,69,19,29,50,10,71,45,36,8,Iowa,matched (3)
20,Kansas,2015,11,2207557,1489091,67.5,1430260,64.8,58831,4,01nov2015,1610,34,37,9,63,51,8,33,51,4,49,41,16,6,Kansas,matched (3)
21,Kentucky,2015,11,3448223,1986433,57.6,1881634,54.6,104799,5.3,01nov2015,1707,61,0,35,88,66,15,51,40,17,69,46,19,36,Kentucky,matched (3)
22,Louisiana,2015,11,3573658,2138611,59.8,2008747,56.2,129864,6.1,01nov2015,1804,51,13,25,85,61,10,47,39,3,63,32,43,63,Louisiana,matched (3)
23,Maine,2015,11,1091781,680886,62.4,653636,59.9,27250,4,01nov2015,1901,48,63,14,88,82,25,53,83,4,69,28,28,33,Maine,matched (3)
24,Maryland,2015,11,4703419,3146374,66.90000000000001,2996933,63.7,149441,4.7,01nov2015,1998,66,24,39,78,83,16,36,76,9,62,39,31,43,Maryland,matched (3)
25,Massachusetts,2015,11,5517455,3580579,64.90000000000001,3419462,62,161117,4.5,01nov2015,2095,76,42,28,80,88,11,44,74,10,74,37,37,42,Massachusetts,matched (3)
26,Michigan,2015,11,7893924,4779293,60.5,4543703,57.6,235590,4.9,01nov2015,2192,28,71,52,83,78,15,34,60,17,69,39,33,35,Michigan,matched (3)
27,Minnesota,2015,11,4294228,3012066,70.09999999999999,2902407,67.59999999999999,109659,3.6,01nov2015,2289,100,48,21,83,81,22,46,62,12,65,41,33,64,Minnesota,matched (3)
28,Mississippi,2015,11,2280150,1273956,55.9,1194762,52.4,79194,6.2,01nov2015,2386,42,0,16,78,55,12,34,69,10,58,17,29,0,Mississippi,matched (3)
29,Missouri,2015,11,4740291,3075731,64.90000000000001,2938768,62,136963,4.5,01nov2015,2483,95,59,83,86,69,14,38,73,14,67,35,24,26,Missouri,matched (3)
30,Montana,2015,11,817303,520439,63.7,498677,61,21762,4.2,01nov2015,2580,57,0,37,100,54,16,37,15,21,68,84,40,11,Montana,matched (3)
31,Nebraska,2015,11,1444707,1009071,69.8,978329,67.7,30742,3,01nov2015,2677,42,23,12,82,57,12,41,66,9,63,43,28,36,Nebraska,matched (3)
32,Nevada,2015,11,2250798,1413842,62.8,1323861,58.8,89981,6.4,01nov2015,2774,33,44,0,81,77,12,61,52,17,71,26,28,21,Nevada,matched (3)
33,New Hampshire,2015,11,1091486,746718,68.40000000000001,724223,66.40000000000001,22495,3,01nov2015,2871,70,0,18,83,75,13,33,89,17,70,74,30,23,New Hampshire,matched (3)
34,New Jersey,2015,11,7019049,4474986,63.8,4247347,60.5,227639,5.1,01nov2015,2968,71,60,55,80,84,15,40,77,14,72,33,30,63,New Jersey,matched (3)
35,New Mexico,2015,11,1613099,934403,57.9,873952,54.2,60451,6.5,01nov2015,3065,53,0,0,99,46,12,40,33,7,80,23,37,0,New Mexico,matched (3)
36,New York,2015,11,15724614,9567364,60.8,9100847,57.9,466517,4.9,01nov2015,3162,77,53,46,78,82,17,44,89,10,79,43,30,71,New York,matched (3)
37,Los Angeles County,2015,11,8023161,4973143,62,4683726,58.4,289417,5.8,01nov2015,3259,80,34,42,83,87,14,39,77,7,70,49,40,58,North Carolina,matched (3)
38,North Dakota,2015,11,580401,411785,70.90000000000001,399710,68.90000000000001,12075,2.9,01nov2015,3356,36,0,69,76,41,9,44,40,6,64,42,57,0,North Dakota,matched (3)
39,Ohio,2015,11,9135710,5704311,62.4,5431999,59.5,272312,4.8,01nov2015,3453,81,45,45,87,82,16,38,74,14,65,44,20,37,Ohio,matched (3)
40,Oklahoma,2015,11,2979533,1834755,61.6,1752363,58.8,82392,4.5,01nov2015,3550,48,39,7,97,76,13,39,100,8,62,40,46,36,Oklahoma,matched (3)
41,Oregon,2015,11,3235936,2004236,61.9,1899646,58.7,104590,5.2,01nov2015,3647,55,10,39,100,73,20,46,78,16,78,47,33,46,Oregon,matched (3)
42,Pennsylvania,2015,11,10219818,6425117,62.9,6094701,59.6,330416,5.1,01nov2015,3744,100,69,24,82,91,17,45,80,12,66,46,33,60,Pennsylvania,matched (3)
44,Rhode Island,2015,11,856122,553188,64.59999999999999,522760,61.1,30428,5.5,01nov2015,3841,44,0,70,71,77,14,38,70,13,68,28,27,48,Rhode Island,matched (3)
45,South Carolina,2015,11,3843514,2283650,59.4,2157415,56.1,126235,5.5,01nov2015,3938,58,43,24,83,57,13,39,72,9,71,51,36,46,South Carolina,matched (3)
46,South Dakota,2015,11,649907,450559,69.3,437475,67.3,13084,2.9,01nov2015,4035,0,44,0,71,43,25,41,26,0,55,8,49,100,South Dakota,matched (3)
47,Tennessee,2015,11,5176184,3066564,59.2,2912026,56.3,154538,5,01nov2015,4132,55,13,53,81,78,12,35,66,12,68,27,29,32,Tennessee,matched (3)
48,Texas,2015,11,20669414,13149639,63.6,12564036,60.8,585603,4.5,01nov2015,4229,70,34,47,80,74,10,39,67,12,73,42,47,53,Texas,matched (3)
49,Utah,2015,11,2158202,1473367,68.3,1420301,65.8,53066,3.6,01nov2015,4326,53,0,28,84,74,11,59,55,3,68,25,33,12,Utah,matched (3)
50,Vermont,2015,11,514646,343457,66.7,331759,64.5,11698,3.4,01nov2015,4423,34,55,0,80,92,14,47,75,19,67,41,28,70,Vermont,matched (3)
51,Virginia,2015,11,6510797,4208081,64.59999999999999,4035413,62,172668,4.1,01nov2015,4520,59,54,45,85,85,17,52,78,13,75,51,33,75,Virginia,matched (3)
53,Washington,2015,11,5658185,3576422,63.2,3377702,59.7,198720,5.6,01nov2015,4617,57,19,72,82,84,18,39,64,14,68,38,45,38,Washington,matched (3)
54,West Virginia,2015,11,1477506,781075,52.9,730797,49.5,50278,6.4,01nov2015,4714,64,0,39,87,49,12,25,53,13,62,44,29,29,West Virginia,matched (3)
55,Wisconsin,2015,11,4551826,3103488,68.2,2969478,65.2,134010,4.3,01nov2015,4811,70,43,36,85,77,21,32,62,12,61,24,28,56,Wisconsin,matched (3)
56,Wyoming,2015,11,450907,303212,67.2,289125,64.09999999999999,14087,4.6,01nov2015,4908,25,0,42,70,46,9,27,23,11,72,35,35,,Wyoming,matched (3)
1,Alabama,2016,11,3821925,2192334,57.4,2065186,54,127148,5.8,01nov2016,70,57,27,16,60,48,8,22,70,21,69,42,28,26,Alabama,matched (3)
2,Alaska,2016,11,546705,361337,66.09999999999999,336280,61.5,25057,6.9,01nov2016,167,10,43,36,69,51,18,17,30,9,65,46,38,0,Alaska,matched (3)
4,Arizona,2016,11,5423362,3266978,60.2,3097002,57.1,169976,5.2,01nov2016,264,55,33,29,56,55,12,30,66,20,68,50,39,25,Arizona,matched (3)
5,Arkansas,2016,11,2315769,1340333,57.9,1289558,55.7,50775,3.8,01nov2016,361,45,26,11,61,46,9,20,60,17,67,64,40,11,Arkansas,matched (3)
6,California,2016,11,30691736,19087209,62.2,18064320,58.9,1022889,5.4,01nov2016,458,74,38,43,59,73,9,29,70,23,74,62,40,56,California,matched (3)
8,Colorado,2016,11,4349496,2921204,67.2,2834285,65.2,86919,3,01nov2016,555,45,23,38,68,66,10,26,60,21,76,50,23,35,Colorado,matched (3)
9,Connecticut,2016,11,2875393,1899217,66.09999999999999,1806906,62.8,92311,4.9,01nov2016,652,56,27,26,55,56,14,29,63,17,73,44,36,28,Connecticut,matched (3)
10,Delaware,2016,11,756798,472358,62.4,450888,59.6,21470,4.5,01nov2016,846,66,0,13,57,33,18,25,26,9,76,71,35,0,Delaware,matched (3)
11,District of Columbia,2016,11,566149,397325,70.2,373390,66,23935,6,01nov2016,749,29,10,22,56,43,9,27,44,25,71,29,31,34,District of Columbia,matched (3)
12,Florida,2016,11,16735965,9921043,59.3,9451798,56.5,469245,4.7,01nov2016,943,91,34,40,62,60,11,26,71,20,75,62,25,26,Florida,matched (3)
13,Georgia,2016,11,7925834,4975347,62.8,4708188,59.4,267159,5.4,01nov2016,1040,75,36,59,62,67,8,29,63,29,76,56,34,27,Georgia,matched (3)
15,Hawaii,2016,11,1094398,687668,62.8,668305,61.1,19363,2.8,01nov2016,1137,38,0,40,49,63,5,24,63,16,81,63,48,22,Hawaii,matched (3)
16,Idaho,2016,11,1284784,821434,63.9,791916,61.6,29518,3.6,01nov2016,1234,57,23,0,67,44,13,17,48,19,66,48,28,10,Idaho,matched (3)
17,Illinois,2016,11,10048307,6502562,64.7,6143598,61.1,358964,5.5,01nov2016,1331,75,27,40,60,65,11,25,77,28,75,52,30,30,Illinois,matched (3)
18,Indiana,2016,11,5157593,3323069,64.40000000000001,3186061,61.8,137008,4.1,01nov2016,1428,40,20,31,62,58,11,24,53,24,64,64,16,27,Indiana,matched (3)
19,Iowa,2016,11,2445485,1680460,68.7,1621291,66.3,59169,3.5,01nov2016,1525,51,0,15,63,52,12,23,58,19,72,45,44,19,Iowa,matched (3)
20,Kansas,2016,11,2214957,1479556,66.8,1419671,64.09999999999999,59885,4,01nov2016,1622,70,0,24,61,51,10,24,36,30,66,47,21,6,Kansas,matched (3)
21,Kentucky,2016,11,3465375,2035072,58.7,1929618,55.7,105454,5.2,01nov2016,1719,48,32,30,62,50,10,26,46,18,72,45,17,9,Kentucky,matched (3)
22,Louisiana,2016,11,3584829,2105093,58.7,1979313,55.2,125780,6,01nov2016,1816,48,8,62,61,43,7,25,49,18,70,34,38,21,Louisiana,matched (3)
23,Maine,2016,11,1095877,696425,63.5,671021,61.2,25404,3.6,01nov2016,1913,44,17,0,62,75,10,26,72,21,68,34,25,14,Maine,matched (3)
24,Maryland,2016,11,4720996,3185102,67.5,3044368,64.5,140734,4.4,01nov2016,2010,61,50,36,56,66,13,17,59,18,69,55,34,32,Maryland,matched (3)
25,Massachusetts,2016,11,5557450,3644912,65.59999999999999,3508570,63.1,136342,3.7,01nov2016,2107,63,30,61,58,70,10,24,65,21,68,51,33,34,Massachusetts,matched (3)
26,Michigan,2016,11,7930450,4872226,61.4,4624704,58.3,247522,5.1,01nov2016,2204,37,37,29,65,60,10,24,60,27,72,45,33,32,Michigan,matched (3)
27,Minnesota,2016,11,4331770,3046156,70.3,2925607,67.5,120549,4,01nov2016,2301,73,19,29,62,57,17,25,76,18,68,41,33,40,Minnesota,matched (3)
28,Mississippi,2016,11,2286362,1280720,56,1209672,52.9,71048,5.5,01nov2016,2398,16,0,30,59,37,8,37,34,23,69,37,49,31,Mississippi,matched (3)
29,Missouri,2016,11,4761055,3072652,64.5,2935010,61.6,137642,4.5,01nov2016,2495,52,66,36,63,60,12,23,65,20,69,42,25,12,Missouri,matched (3)
30,Montana,2016,11,827012,523088,63.3,502106,60.7,20982,4,01nov2016,2592,37,49,0,59,67,17,21,30,18,67,67,28,0,Montana,matched (3)
31,Nebraska,2016,11,1455939,1008654,69.3,977413,67.09999999999999,31241,3.1,01nov2016,2689,55,94,9,60,57,9,22,53,10,73,55,28,43,Nebraska,matched (3)
32,Nevada,2016,11,2295935,1435438,62.5,1358635,59.2,76803,5.4,01nov2016,2786,17,10,37,57,59,7,27,47,20,69,66,21,29,Nevada,matched (3)
33,New Hampshire,2016,11,1100083,752976,68.40000000000001,731697,66.5,21279,2.8,01nov2016,2883,74,32,37,63,63,29,24,61,28,62,44,21,27,New Hampshire,matched (3)
34,New Jersey,2016,11,7039236,4465906,63.4,4252582,60.4,213324,4.8,01nov2016,2980,61,20,36,61,61,11,23,67,24,72,47,28,35,New Jersey,matched (3)
35,New Mexico,2016,11,1620078,936133,57.8,875127,54,61006,6.5,01nov2016,3077,38,24,27,57,46,12,26,25,17,83,40,31,7,New Mexico,matched (3)
36,New York,2016,11,15730060,9531775,60.6,9065980,57.6,465795,4.9,01nov2016,3174,67,28,41,61,75,13,27,82,24,70,60,27,54,New York,matched (3)
37,Los Angeles County,2016,11,8061700,5050566,62.6,4792350,59.4,258216,5.1,01nov2016,3271,81,47,38,65,67,10,21,65,25,72,52,30,22,North Carolina,matched (3)
38,North Dakota,2016,11,579564,412209,71.09999999999999,400270,69.09999999999999,11939,2.9,01nov2016,3368,35,0,18,64,75,17,27,31,14,64,64,45,18,North Dakota,matched (3)
39,Ohio,2016,11,9168980,5753886,62.8,5454263,59.5,299623,5.2,01nov2016,3465,56,24,50,63,55,12,24,57,33,70,60,21,21,Ohio,matched (3)
40,Oklahoma,2016,11,2994525,1828368,61.1,1741517,58.2,86851,4.8,01nov2016,3562,52,54,20,64,46,8,35,76,23,71,47,39,8,Oklahoma,matched (3)
41,Oregon,2016,11,3299543,2062092,62.5,1970720,59.7,91372,4.4,01nov2016,3659,75,30,40,80,66,11,27,63,17,72,67,21,4,Oregon,matched (3)
42,Pennsylvania,2016,11,10235755,6443076,62.9,6099876,59.6,343200,5.3,01nov2016,3756,62,34,48,64,58,12,28,77,26,72,46,30,27,Pennsylvania,matched (3)
44,Rhode Island,2016,11,858155,552313,64.40000000000001,525857,61.3,26456,4.8,01nov2016,3853,44,0,30,48,72,12,39,56,31,63,39,27,27,Rhode Island,matched (3)
45,South Carolina,2016,11,3908128,2300988,58.9,2193555,56.1,107433,4.7,01nov2016,3950,78,74,29,62,50,7,19,58,22,72,58,27,33,South Carolina,matched (3)
46,South Dakota,2016,11,656993,453963,69.09999999999999,439833,66.90000000000001,14130,3.1,01nov2016,4047,25,68,0,64,41,26,26,33,38,64,43,32,0,South Dakota,matched (3)
47,Tennessee,2016,11,5232475,3153153,60.3,3003560,57.4,149593,4.7,01nov2016,4144,64,31,40,59,47,7,28,59,20,75,43,26,15,Tennessee,matched (3)
48,Texas,2016,11,21053009,13432470,63.8,12788698,60.7,643772,4.8,01nov2016,4241,68,39,40,58,66,8,30,68,24,72,52,40,40,Texas,matched (3)
49,Utah,2016,11,2213039,1523755,68.90000000000001,1473056,66.59999999999999,50699,3.3,01nov2016,4338,52,25,25,67,58,10,35,58,22,72,39,32,9,Utah,matched (3)
50,Vermont,2016,11,515283,345362,67,334551,64.90000000000001,10811,3.1,01nov2016,4435,17,43,17,66,48,8,22,73,22,61,25,46,22,Vermont,matched (3)
51,Virginia,2016,11,6560480,4271133,65.09999999999999,4094578,62.4,176555,4.1,01nov2016,4532,59,59,36,61,64,10,27,72,21,74,52,30,36,Virginia,matched (3)
53,Washington,2016,11,5772932,3675229,63.7,3491362,60.5,183867,5,01nov2016,4629,69,72,42,63,63,14,30,74,19,71,60,36,16,Washington,matched (3)
54,West Virginia,2016,11,1470009,780202,53.1,735999,50.1,44203,5.7,01nov2016,4726,62,0,14,59,48,9,15,36,22,67,20,40,21,West Virginia,matched (3)
55,Wisconsin,2016,11,4573705,3126992,68.40000000000001,3007705,65.8,119287,3.8,01nov2016,4823,52,29,39,61,54,12,23,61,26,68,43,23,39,Wisconsin,matched (3)
56,Wyoming,2016,11,449622,296564,66,281982,62.7,14582,4.9,01nov2016,4920,32,0,24,57,13,5,27,39,29,65,35,27,,Wyoming,matched (3)
1,Alabama,2017,11,3837817,2189013,57,2104285,54.8,84728,3.9,01nov2017,82,60,24,38,64,40,8,20,65,49,85,51,30,14,Alabama,matched (3)
2,Alaska,2017,11,546632,357182,65.3,332767,60.9,24415,6.8,01nov2017,179,79,0,18,76,44,15,0,43,61,80,68,47,40,Alaska,matched (3)
4,Arizona,2017,11,5529499,3351184,60.6,3192358,57.7,158826,4.7,01nov2017,276,63,8,33,68,52,13,20,64,45,88,68,32,26,Arizona,matched (3)
5,Arkansas,2017,11,2326930,1349591,58,1299197,55.8,50394,3.7,01nov2017,373,58,23,5,57,37,8,16,41,46,86,62,29,5,Arkansas,matched (3)
6,California,2017,11,30892879,19204927,62.2,18344984,59.4,859943,4.5,01nov2017,470,71,34,46,67,64,10,21,81,44,89,92,35,31,California,matched (3)
8,Colorado,2017,11,4423502,3025601,68.40000000000001,2937284,66.40000000000001,88317,2.9,01nov2017,567,50,31,30,76,55,10,27,73,47,93,65,19,24,Colorado,matched (3)
9,Connecticut,2017,11,2879672,1888351,65.59999999999999,1801515,62.6,86836,4.6,01nov2017,664,73,25,40,64,52,9,20,85,52,83,68,36,22,Connecticut,matched (3)
10,Delaware,2017,11,764878,478329,62.5,457847,59.9,20482,4.3,01nov2017,858,33,25,0,67,42,12,7,40,30,87,50,30,15,Delaware,matched (3)
11,District of Columbia,2017,11,571879,402832,70.40000000000001,379105,66.3,23727,5.9,01nov2017,761,17,0,46,45,60,6,12,55,54,78,54,32,29,District of Columbia,matched (3)
12,Florida,2017,11,17031676,10097965,59.3,9694399,56.9,403566,4,01nov2017,955,72,26,41,62,56,10,18,76,53,94,80,27,33,Florida,matched (3)
13,Georgia,2017,11,8030244,5079195,63.3,4858501,60.5,220694,4.3,01nov2017,1052,84,39,36,70,61,7,19,62,51,90,79,35,19,Georgia,matched (3)
15,Hawaii,2017,11,1093936,679401,62.1,664138,60.7,15263,2.2,01nov2017,1149,37,0,48,56,47,10,6,34,53,91,60,49,21,Hawaii,matched (3)
16,Idaho,2017,11,1315700,842850,64.09999999999999,816978,62.1,25872,3.1,01nov2017,1246,58,42,24,77,41,8,10,28,55,79,75,32,9,Idaho,matched (3)
17,Illinois,2017,11,10035165,6474985,64.5,6172027,61.5,302958,4.7,01nov2017,1343,83,27,41,69,64,12,18,85,52,85,75,30,24,Illinois,matched (3)
18,Indiana,2017,11,5187788,3344001,64.5,3230467,62.3,113534,3.4,01nov2017,1440,59,14,61,74,53,14,21,64,54,78,65,15,20,Indiana,matched (3)
19,Iowa,2017,11,2454725,1671300,68.09999999999999,1623003,66.09999999999999,48297,2.9,01nov2017,1537,63,9,28,68,50,15,12,54,56,84,53,36,17,Iowa,matched (3)
20,Kansas,2017,11,2218312,1474727,66.5,1423062,64.2,51665,3.5,01nov2017,1634,42,24,31,75,39,10,16,39,43,73,62,15,5,Kansas,matched (3)
21,Kentucky,2017,11,3478647,2053900,59,1962173,56.4,91727,4.5,01nov2017,1731,67,29,54,67,45,11,21,40,52,93,36,22,21,Kentucky,matched (3)
22,Louisiana,2017,11,3583011,2105777,58.8,2007922,56,97855,4.6,01nov2017,1828,55,0,44,61,45,5,23,41,60,82,76,41,24,Louisiana,matched (3)
23,Maine,2017,11,1101056,696903,63.3,674744,61.3,22159,3.2,01nov2017,1925,45,47,31,72,43,15,23,70,42,90,44,20,19,Maine,matched (3)
24,Maryland,2017,11,4740663,3210715,67.7,3075849,64.90000000000001,134866,4.2,01nov2017,2022,57,28,45,59,51,10,16,63,46,90,71,28,34,Maryland,matched (3)
25,Massachusetts,2017,11,5595768,3716022,66.40000000000001,3580888,64,135134,3.6,01nov2017,2119,78,24,43,66,63,11,18,63,54,86,73,34,28,Massachusetts,matched (3)
26,Michigan,2017,11,7962387,4894842,61.5,4668314,58.6,226528,4.6,01nov2017,2216,57,32,49,74,59,12,13,72,46,87,74,29,20,Michigan,matched (3)
27,Minnesota,2017,11,4368959,3061481,70.09999999999999,2965577,67.90000000000001,95904,3.1,01nov2017,2313,77,61,41,75,52,14,14,72,49,83,68,31,51,Minnesota,matched (3)
28,Mississippi,2017,11,2288622,1273531,55.6,1211370,52.9,62161,4.9,01nov2017,2410,49,35,18,62,33,9,28,40,37,86,50,25,22,Mississippi,matched (3)
29,Missouri,2017,11,4781200,3059836,64,2951457,61.7,108379,3.5,01nov2017,2507,61,48,46,70,58,9,17,67,45,91,53,19,11,Missouri,matched (3)
30,Montana,2017,11,836930,526503,62.9,506057,60.5,20446,3.9,01nov2017,2604,22,43,14,69,49,6,16,19,49,88,68,37,9,Montana,matched (3)
31,Nebraska,2017,11,1465420,1015169,69.3,985709,67.3,29460,2.9,01nov2017,2701,30,0,25,60,43,11,17,58,38,84,55,23,13,Nebraska,matched (3)
32,Nevada,2017,11,2344179,1476306,63,1405134,59.9,71172,4.8,01nov2017,2798,16,19,7,60,49,10,14,50,41,84,77,24,36,Nevada,matched (3)
33,New Hampshire,2017,11,1108242,756948,68.3,736606,66.5,20342,2.7,01nov2017,2895,56,29,0,64,60,13,20,53,30,93,72,17,15,New Hampshire,matched (3)
34,New Jersey,2017,11,7057979,4440412,62.9,4233062,60,207350,4.7,01nov2017,2992,57,23,40,60,54,11,15,66,44,91,66,30,43,New Jersey,matched (3)
35,New Mexico,2017,11,1626365,934345,57.4,883559,54.3,50786,5.4,01nov2017,3089,28,20,11,67,37,11,32,21,34,92,84,28,0,New Mexico,matched (3)
36,New York,2017,11,15712623,9527547,60.6,9085925,57.8,441622,4.6,01nov2017,3186,78,43,76,64,66,11,18,78,53,90,81,24,45,New York,matched (3)
37,Los Angeles County,2017,11,8076978,5095039,63.1,4859182,60.2,235857,4.6,01nov2017,3283,62,56,60,72,57,10,15,71,61,89,68,27,25,North Carolina,matched (3)
38,North Dakota,2017,11,579520,407395,70.3,396404,68.40000000000001,10991,2.7,01nov2017,3380,13,0,17,71,58,14,9,21,17,80,81,36,16,North Dakota,matched (3)
39,Ohio,2017,11,9201234,5772303,62.7,5504517,59.8,267786,4.6,01nov2017,3477,59,40,44,66,47,9,15,69,56,86,76,21,24,Ohio,matched (3)
40,Oklahoma,2017,11,3003437,1843553,61.4,1770004,58.9,73549,4,01nov2017,3574,61,24,27,70,40,8,12,71,45,90,55,26,14,Oklahoma,matched (3)
41,Oregon,2017,11,3347011,2098180,62.7,2011586,60.1,86594,4.1,01nov2017,3671,60,19,44,87,56,11,14,59,42,79,75,18,25,Oregon,matched (3)
42,Pennsylvania,2017,11,10253135,6409039,62.5,6108932,59.6,300107,4.7,01nov2017,3768,81,24,49,70,57,10,19,70,58,88,69,33,22,Pennsylvania,matched (3)
44,Rhode Island,2017,11,859768,554085,64.40000000000001,529752,61.6,24333,4.4,01nov2017,3865,11,21,14,56,50,10,13,47,30,72,38,24,24,Rhode Island,matched (3)
45,South Carolina,2017,11,3967171,2320154,58.5,2224179,56.1,95975,4.1,01nov2017,3962,51,65,61,65,52,6,14,58,49,90,86,39,19,South Carolina,matched (3)
46,South Dakota,2017,11,663771,457627,68.90000000000001,442897,66.7,14730,3.2,01nov2017,4059,46,0,0,64,28,14,13,18,27,78,45,29,0,South Dakota,matched (3)
47,Tennessee,2017,11,5289741,3211390,60.7,3099333,58.6,112057,3.5,01nov2017,4156,67,33,41,65,47,9,15,52,43,89,59,24,17,Tennessee,matched (3)
48,Texas,2017,11,21390965,13661966,63.9,13110303,61.3,551663,4,01nov2017,4253,57,24,50,63,60,7,23,76,47,90,74,37,38,Texas,matched (3)
49,Utah,2017,11,2266397,1557840,68.7,1508523,66.59999999999999,49317,3.2,01nov2017,4350,29,45,14,71,57,9,25,53,44,80,54,29,16,Utah,matched (3)
50,Vermont,2017,11,516623,346324,67,336722,65.2,9602,2.8,01nov2017,4447,95,39,15,55,58,19,11,66,33,81,47,37,29,Vermont,matched (3)
51,Virginia,2017,11,6611675,4322440,65.40000000000001,4174224,63.1,148216,3.4,01nov2017,4544,38,56,21,66,53,9,23,64,45,89,69,27,33,Virginia,matched (3)
53,Washington,2017,11,5878715,3751607,63.8,3578825,60.9,172782,4.6,01nov2017,4641,73,59,35,72,59,12,19,60,48,87,79,36,33,Washington,matched (3)
54,West Virginia,2017,11,1460466,781184,53.5,739434,50.6,41750,5.3,01nov2017,4738,18,52,13,63,37,8,19,51,45,81,76,33,19,West Virginia,matched (3)
55,Wisconsin,2017,11,4596644,3132930,68.2,3037053,66.09999999999999,95877,3.1,01nov2017,4835,57,45,23,71,52,13,14,59,48,80,67,18,19,Wisconsin,matched (3)
56,Wyoming,2017,11,447688,292024,65.2,280158,62.6,11866,4.1,01nov2017,4932,19,0,0,48,20,5,4,64,9,86,53,24,,Wyoming,matched (3)
1,Alabama,2018,11,3852896,2232417,57.9,2150295,55.8,82122,3.7,01nov2018,94,38,32,24,55,36,6,22,61,83,89,62,29,26,Alabama,matched (3)
2,Alaska,2018,11,545666,350301,64.2,328499,60.2,21802,6.2,01nov2018,191,27,0,0,58,29,3,9,40,32,92,63,41,0,Alaska,matched (3)
4,Arizona,2018,11,5642124,3474104,61.6,3306870,58.6,167234,4.8,01nov2018,288,41,59,29,60,46,9,19,60,80,90,81,28,20,Arizona,matched (3)
5,Arkansas,2018,11,2337345,1359350,58.2,1310531,56.1,48819,3.6,01nov2018,385,46,7,19,56,31,5,15,36,63,87,73,37,9,Arkansas,matched (3)
