date,unemployment,State
2018-12-02,59,NJ
2018-12-09,51,NJ
2018-12-16,56,NJ
2018-12-23,66,NJ
2018-12-30,79,NJ
2015-01-04,31,NM
2015-01-11,38,NM
2015-01-18,23,NM
2015-01-25,64,NM
2015-02-01,50,NM
2015-02-08,58,NM
2015-02-15,15,NM
2015-02-22,76,NM
2015-03-01,57,NM
2015-03-08,74,NM
2015-03-15,94,NM
2015-03-22,84,NM
2015-03-29,31,NM
2015-04-05,52,NM
2015-04-12,58,NM
2015-04-19,74,NM
2015-04-26,100,NM
2015-05-03,72,NM
2015-05-10,37,NM
2015-05-17,86,NM
2015-05-24,57,NM
2015-05-31,40,NM
2015-06-07,16,NM
2015-06-14,48,NM
2015-06-21,49,NM
2015-06-28,32,NM
2015-07-05,39,NM
2015-07-12,31,NM
2015-07-19,55,NM
2015-07-26,48,NM
2015-08-02,16,NM
2015-08-09,31,NM
2015-08-16,37,NM
2015-08-23,44,NM
2015-08-30,44,NM
2015-09-06,51,NM
2015-09-13,78,NM
2015-09-20,50,NM
2015-09-27,63,NM
2015-10-04,43,NM
2015-10-11,57,NM
2015-10-18,35,NM
2015-10-25,48,NM
2015-11-01,62,NM
2015-11-08,43,NM
2015-11-15,55,NM
2015-11-22,30,NM
2015-11-29,61,NM
2015-12-06,41,NM
2015-12-13,36,NM
2015-12-20,41,NM
2015-12-27,48,NM
2016-01-03,40,NM
2016-01-10,45,NM
2016-01-17,60,NM
2016-01-24,96,NM
2016-01-31,59,NM
2016-02-07,63,NM
2016-02-14,58,NM
2016-02-21,45,NM
2016-02-28,43,NM
2016-03-06,71,NM
2016-03-13,59,NM
2016-03-20,52,NM
2016-03-27,37,NM
2016-04-03,39,NM
2016-04-10,35,NM
2016-04-17,61,NM
2016-04-24,36,NM
2016-05-01,76,NM
2016-05-08,26,NM
2016-05-15,42,NM
2016-05-22,66,NM
2016-05-29,44,NM
2016-06-05,80,NM
2016-06-12,31,NM
2016-06-19,41,NM
2016-06-26,63,NM
2016-07-03,56,NM
2016-07-10,27,NM
2016-07-17,70,NM
2016-07-24,52,NM
2016-07-31,75,NM
2016-08-07,50,NM
2016-08-14,34,NM
2016-08-21,54,NM
2016-08-28,51,NM
2016-09-04,36,NM
2016-09-11,66,NM
2016-09-18,35,NM
2016-09-25,15,NM
2016-10-02,96,NM
2016-10-09,30,NM
2016-10-16,42,NM
2016-10-23,15,NM
2016-10-30,31,NM
2016-11-06,20,NM
2016-11-13,40,NM
2016-11-20,62,NM
2016-11-27,37,NM
2016-12-04,44,NM
2016-12-11,50,NM
2016-12-18,25,NM
2016-12-25,35,NM
2017-01-01,24,NM
2017-01-08,43,NM
2017-01-15,60,NM
2017-01-22,70,NM
2017-01-29,65,NM
2017-02-05,32,NM
2017-02-12,41,NM
2017-02-19,64,NM
2017-02-26,31,NM
2017-03-05,49,NM
2017-03-12,59,NM
2017-03-19,34,NM
2017-03-26,64,NM
2017-04-02,23,NM
2017-04-09,42,NM
2017-04-16,33,NM
2017-04-23,41,NM
2017-04-30,56,NM
2017-05-07,47,NM
2017-05-14,35,NM
2017-05-21,46,NM
2017-05-28,31,NM
2017-06-04,45,NM
2017-06-11,65,NM
2017-06-18,23,NM
2017-06-25,35,NM
2017-07-02,84,NM
2017-07-09,55,NM
2017-07-16,54,NM
2017-07-23,29,NM
2017-07-30,57,NM
2017-08-06,33,NM
2017-08-13,29,NM
2017-08-20,23,NM
2017-08-27,32,NM
2017-09-03,14,NM
2017-09-10,82,NM
2017-09-17,59,NM
2017-09-24,23,NM
2017-10-01,22,NM
2017-10-08,72,NM
2017-10-15,68,NM
2017-10-22,50,NM
2017-10-29,58,NM
2017-11-05,39,NM
2017-11-12,42,NM
2017-11-19,43,NM
2017-11-26,32,NM
2017-12-03,32,NM
2017-12-10,41,NM
2017-12-17,39,NM
2017-12-24,36,NM
2017-12-31,38,NM
2018-01-07,73,NM
2018-01-14,36,NM
2018-01-21,54,NM
2018-01-28,51,NM
2018-02-04,43,NM
2018-02-11,31,NM
2018-02-18,35,NM
2018-02-25,39,NM
2018-03-04,27,NM
2018-03-11,27,NM
2018-03-18,32,NM
2018-03-25,29,NM
2018-04-01,23,NM
2018-04-08,35,NM
2018-04-15,47,NM
2018-04-22,32,NM
2018-04-29,24,NM
2018-05-06,47,NM
2018-05-13,12,NM
2018-05-20,33,NM
2018-05-27,47,NM
2018-06-03,49,NM
2018-06-10,59,NM
2018-06-17,41,NM
2018-06-24,24,NM
2018-07-01,41,NM
2018-07-08,20,NM
2018-07-15,29,NM
2018-07-22,25,NM
2018-07-29,16,NM
2018-08-05,36,NM
2018-08-12,44,NM
2018-08-19,48,NM
2018-08-26,28,NM
2018-09-02,53,NM
2018-09-09,27,NM
2018-09-16,31,NM
2018-09-23,32,NM
2018-09-30,32,NM
2018-10-07,36,NM
2018-10-14,48,NM
2018-10-21,44,NM
2018-10-28,40,NM
2018-11-04,27,NM
2018-11-11,24,NM
2018-11-18,33,NM
2018-11-25,39,NM
2018-12-02,32,NM
2018-12-09,24,NM
2018-12-16,53,NM
2018-12-23,38,NM
2018-12-30,49,NM
2015-01-04,60,NY
2015-01-11,52,NY
2015-01-18,53,NY
2015-01-25,53,NY
2015-02-01,50,NY
2015-02-08,47,NY
2015-02-15,54,NY
2015-02-22,52,NY
2015-03-01,43,NY
2015-03-08,45,NY
2015-03-15,45,NY
2015-03-22,45,NY
2015-03-29,45,NY
2015-04-05,41,NY
2015-04-12,50,NY
2015-04-19,41,NY
2015-04-26,37,NY
2015-05-03,42,NY
2015-05-10,42,NY
2015-05-17,43,NY
2015-05-24,40,NY
2015-05-31,44,NY
2015-06-07,43,NY
2015-06-14,39,NY
2015-06-21,41,NY
2015-06-28,47,NY
2015-07-05,51,NY
2015-07-12,47,NY
2015-07-19,44,NY
2015-07-26,48,NY
2015-08-02,40,NY
2015-08-09,37,NY
2015-08-16,45,NY
2015-08-23,48,NY
2015-08-30,43,NY
2015-09-06,40,NY
2015-09-13,40,NY
2015-09-20,39,NY
2015-09-27,39,NY
2015-10-04,38,NY
2015-10-11,45,NY
2015-10-18,40,NY
2015-10-25,40,NY
2015-11-01,40,NY
2015-11-08,38,NY
2015-11-15,47,NY
2015-11-22,38,NY
2015-11-29,46,NY
2015-12-06,42,NY
2015-12-13,53,NY
2015-12-20,43,NY
2015-12-27,44,NY
2016-01-03,56,NY
2016-01-10,100,NY
2016-01-17,47,NY
2016-01-24,55,NY
2016-01-31,55,NY
2016-02-07,57,NY
2016-02-14,53,NY
2016-02-21,46,NY
2016-02-28,43,NY
2016-03-06,45,NY
2016-03-13,41,NY
2016-03-20,42,NY
2016-03-27,43,NY
2016-04-03,41,NY
2016-04-10,48,NY
2016-04-17,40,NY
2016-04-24,41,NY
2016-05-01,42,NY
2016-05-08,38,NY
2016-05-15,34,NY
2016-05-22,35,NY
2016-05-29,36,NY
2016-06-05,34,NY
2016-06-12,35,NY
2016-06-19,36,NY
2016-06-26,39,NY
2016-07-03,42,NY
2016-07-10,40,NY
2016-07-17,42,NY
2016-07-24,35,NY
2016-07-31,34,NY
2016-08-07,32,NY
2016-08-14,36,NY
2016-08-21,33,NY
2016-08-28,32,NY
2016-09-04,38,NY
2016-09-11,31,NY
2016-09-18,36,NY
2016-09-25,34,NY
2016-10-02,31,NY
2016-10-09,31,NY
2016-10-16,34,NY
2016-10-23,34,NY
2016-10-30,36,NY
2016-11-06,32,NY
2016-11-13,36,NY
2016-11-20,29,NY
2016-11-27,46,NY
2016-12-04,37,NY
2016-12-11,38,NY
2016-12-18,37,NY
2016-12-25,37,NY
2017-01-01,50,NY
2017-01-08,45,NY
2017-01-15,45,NY
2017-01-22,55,NY
2017-01-29,49,NY
2017-02-05,40,NY
2017-02-12,42,NY
2017-02-19,40,NY
2017-02-26,44,NY
2017-03-05,44,NY
2017-03-12,37,NY
2017-03-19,38,NY
2017-03-26,38,NY
2017-04-02,40,NY
2017-04-09,37,NY
2017-04-16,40,NY
2017-04-23,35,NY
2017-04-30,37,NY
2017-05-07,35,NY
2017-05-14,30,NY
2017-05-21,35,NY
2017-05-28,31,NY
2017-06-04,35,NY
2017-06-11,29,NY
2017-06-18,28,NY
2017-06-25,34,NY
2017-07-02,36,NY
2017-07-09,39,NY
2017-07-16,34,NY
2017-07-23,37,NY
2017-07-30,36,NY
2017-08-06,32,NY
2017-08-13,32,NY
2017-08-20,32,NY
2017-08-27,29,NY
2017-09-03,32,NY
2017-09-10,32,NY
2017-09-17,29,NY
2017-09-24,28,NY
2017-10-01,28,NY
2017-10-08,31,NY
2017-10-15,33,NY
2017-10-22,28,NY
2017-10-29,34,NY
2017-11-05,29,NY
2017-11-12,33,NY
2017-11-19,33,NY
2017-11-26,39,NY
2017-12-03,38,NY
2017-12-10,42,NY
2017-12-17,38,NY
2017-12-24,40,NY
2017-12-31,56,NY
2018-01-07,45,NY
2018-01-14,46,NY
2018-01-21,44,NY
2018-01-28,47,NY
2018-02-04,49,NY
2018-02-11,37,NY
2018-02-18,37,NY
2018-02-25,46,NY
2018-03-04,36,NY
2018-03-11,34,NY
2018-03-18,36,NY
2018-03-25,37,NY
2018-04-01,36,NY
2018-04-08,37,NY
2018-04-15,36,NY
2018-04-22,29,NY
2018-04-29,36,NY
2018-05-06,33,NY
2018-05-13,29,NY
2018-05-20,28,NY
2018-05-27,31,NY
2018-06-03,28,NY
2018-06-10,29,NY
2018-06-17,30,NY
2018-06-24,34,NY
2018-07-01,33,NY
2018-07-08,32,NY
2018-07-15,33,NY
2018-07-22,33,NY
2018-07-29,36,NY
2018-08-05,30,NY
2018-08-12,33,NY
2018-08-19,30,NY
2018-08-26,26,NY
2018-09-02,36,NY
2018-09-09,27,NY
2018-09-16,29,NY
2018-09-23,32,NY
2018-09-30,30,NY
2018-10-07,30,NY
2018-10-14,29,NY
2018-10-21,26,NY
2018-10-28,29,NY
2018-11-04,28,NY
2018-11-11,28,NY
2018-11-18,26,NY
2018-11-25,35,NY
2018-12-02,35,NY
2018-12-09,30,NY
2018-12-16,36,NY
2018-12-23,30,NY
2018-12-30,43,NY
2015-01-04,100,NC
2015-01-11,72,NC
2015-01-18,98,NC
2015-01-25,71,NC
2015-02-01,51,NC
2015-02-08,71,NC
2015-02-15,61,NC
2015-02-22,57,NC
2015-03-01,63,NC
2015-03-08,74,NC
2015-03-15,74,NC
2015-03-22,69,NC
2015-03-29,66,NC
2015-04-05,52,NC
2015-04-12,61,NC
2015-04-19,55,NC
2015-04-26,40,NC
2015-05-03,56,NC
2015-05-10,56,NC
2015-05-17,62,NC
2015-05-24,62,NC
2015-05-31,71,NC
2015-06-07,65,NC
2015-06-14,67,NC
2015-06-21,64,NC
2015-06-28,52,NC
2015-07-05,53,NC
2015-07-12,60,NC
2015-07-19,74,NC
2015-07-26,74,NC
2015-08-02,73,NC
2015-08-09,69,NC
2015-08-16,39,NC
2015-08-23,72,NC
2015-08-30,62,NC
2015-09-06,35,NC
2015-09-13,63,NC
2015-09-20,51,NC
2015-09-27,46,NC
2015-10-04,66,NC
2015-10-11,58,NC
2015-10-18,58,NC
2015-10-25,62,NC
2015-11-01,58,NC
2015-11-08,66,NC
2015-11-15,62,NC
2015-11-22,51,NC
2015-11-29,71,NC
2015-12-06,67,NC
2015-12-13,47,NC
2015-12-20,40,NC
2015-12-27,45,NC
2016-01-03,66,NC
2016-01-10,68,NC
2016-01-17,63,NC
2016-01-24,69,NC
2016-01-31,62,NC
2016-02-07,42,NC
2016-02-14,53,NC
2016-02-21,49,NC
2016-02-28,62,NC
2016-03-06,53,NC
2016-03-13,46,NC
2016-03-20,67,NC
2016-03-27,53,NC
2016-04-03,59,NC
2016-04-10,43,NC
2016-04-17,51,NC
2016-04-24,58,NC
2016-05-01,54,NC
2016-05-08,46,NC
2016-05-15,42,NC
2016-05-22,47,NC
2016-05-29,48,NC
2016-06-05,51,NC
2016-06-12,60,NC
2016-06-19,56,NC
2016-06-26,56,NC
2016-07-03,55,NC
2016-07-10,44,NC
2016-07-17,53,NC
2016-07-24,49,NC
2016-07-31,41,NC
2016-08-07,38,NC
2016-08-14,56,NC
2016-08-21,51,NC
2016-08-28,47,NC
2016-09-04,46,NC
2016-09-11,51,NC
2016-09-18,53,NC
2016-09-25,45,NC
2016-10-02,50,NC
2016-10-09,51,NC
2016-10-16,53,NC
2016-10-23,60,NC
2016-10-30,46,NC
2016-11-06,58,NC
2016-11-13,38,NC
2016-11-20,38,NC
2016-11-27,61,NC
2016-12-04,42,NC
2016-12-11,44,NC
2016-12-18,46,NC
2016-12-25,35,NC
2017-01-01,62,NC
2017-01-08,57,NC
2017-01-15,50,NC
2017-01-22,54,NC
2017-01-29,59,NC
2017-02-05,47,NC
2017-02-12,51,NC
2017-02-19,42,NC
2017-02-26,36,NC
2017-03-05,43,NC
2017-03-12,44,NC
2017-03-19,45,NC
2017-03-26,50,NC
2017-04-02,55,NC
2017-04-09,58,NC
2017-04-16,58,NC
2017-04-23,53,NC
2017-04-30,37,NC
2017-05-07,48,NC
2017-05-14,40,NC
2017-05-21,45,NC
2017-05-28,43,NC
2017-06-04,39,NC
2017-06-11,40,NC
2017-06-18,50,NC
2017-06-25,47,NC
2017-07-02,40,NC
2017-07-09,45,NC
2017-07-16,36,NC
2017-07-23,51,NC
2017-07-30,46,NC
2017-08-06,43,NC
2017-08-13,43,NC
2017-08-20,46,NC
2017-08-27,47,NC
2017-09-03,36,NC
2017-09-10,49,NC
2017-09-17,45,NC
2017-09-24,39,NC
2017-10-01,38,NC
2017-10-08,47,NC
2017-10-15,46,NC
2017-10-22,55,NC
2017-10-29,45,NC
2017-11-05,42,NC
2017-11-12,59,NC
2017-11-19,30,NC
2017-11-26,46,NC
2017-12-03,47,NC
2017-12-10,50,NC
2017-12-17,35,NC
2017-12-24,39,NC
2017-12-31,47,NC
2018-01-07,56,NC
2018-01-14,51,NC
2018-01-21,57,NC
2018-01-28,60,NC
2018-02-04,53,NC
2018-02-11,44,NC
2018-02-18,35,NC
2018-02-25,52,NC
2018-03-04,40,NC
2018-03-11,49,NC
2018-03-18,36,NC
2018-03-25,44,NC
2018-04-01,48,NC
2018-04-08,48,NC
2018-04-15,49,NC
2018-04-22,47,NC
2018-04-29,58,NC
2018-05-06,51,NC
2018-05-13,39,NC
2018-05-20,41,NC
2018-05-27,48,NC
2018-06-03,43,NC
2018-06-10,52,NC
2018-06-17,50,NC
2018-06-24,50,NC
2018-07-01,43,NC
2018-07-08,43,NC
2018-07-15,44,NC
2018-07-22,56,NC
2018-07-29,40,NC
2018-08-05,43,NC
2018-08-12,49,NC
2018-08-19,43,NC
2018-08-26,29,NC
2018-09-02,48,NC
2018-09-09,33,NC
2018-09-16,80,NC
2018-09-23,64,NC
2018-09-30,78,NC
2018-10-07,58,NC
2018-10-14,65,NC
2018-10-21,52,NC
2018-10-28,46,NC
2018-11-04,53,NC
2018-11-11,51,NC
2018-11-18,41,NC
2018-11-25,53,NC
2018-12-02,50,NC
2018-12-09,57,NC
2018-12-16,41,NC
2018-12-23,50,NC
2018-12-30,56,NC
2015-01-04,41,ND
2015-01-11,51,ND
2015-01-18,41,ND
2015-01-25,41,ND
2015-02-01,20,ND
2015-02-08,51,ND
2015-02-15,94,ND
2015-02-22,30,ND
2015-03-01,70,ND
2015-03-08,63,ND
2015-03-15,54,ND
2015-03-22,44,ND
2015-03-29,76,ND
2015-04-05,84,ND
2015-04-12,32,ND
2015-04-19,62,ND
2015-04-26,0,ND
2015-05-03,31,ND
2015-05-10,20,ND
2015-05-17,44,ND
2015-05-24,47,ND
2015-05-31,35,ND
2015-06-07,13,ND
2015-06-14,26,ND
2015-06-21,65,ND
2015-06-28,54,ND
2015-07-05,12,ND
2015-07-12,36,ND
2015-07-19,37,ND
2015-07-26,62,ND
2015-08-02,12,ND
2015-08-09,12,ND
2015-08-16,47,ND
2015-08-23,33,ND
2015-08-30,21,ND
2015-09-06,79,ND
2015-09-13,43,ND
2015-09-20,32,ND
2015-09-27,32,ND
2015-10-04,43,ND
2015-10-11,31,ND
2015-10-18,82,ND
2015-10-25,19,ND
2015-11-01,10,ND
2015-11-08,31,ND
2015-11-15,70,ND
2015-11-22,43,ND
2015-11-29,66,ND
2015-12-06,47,ND
2015-12-13,20,ND
2015-12-20,51,ND
2015-12-27,44,ND
2016-01-03,60,ND
2016-01-10,33,ND
2016-01-17,76,ND
2016-01-24,41,ND
2016-01-31,66,ND
2016-02-07,24,ND
2016-02-14,42,ND
2016-02-21,25,ND
2016-02-28,33,ND
2016-03-06,83,ND
2016-03-13,69,ND
2016-03-20,42,ND
2016-03-27,9,ND
2016-04-03,32,ND
2016-04-10,16,ND
2016-04-17,25,ND
2016-04-24,66,ND
2016-05-01,36,ND
2016-05-08,61,ND
2016-05-15,55,ND
2016-05-22,27,ND
2016-05-29,29,ND
2016-06-05,38,ND
2016-06-12,46,ND
2016-06-19,29,ND
2016-06-26,48,ND
2016-07-03,30,ND
2016-07-10,36,ND
2016-07-17,47,ND
2016-07-24,57,ND
2016-07-31,39,ND
2016-08-07,10,ND
2016-08-14,40,ND
2016-08-21,18,ND
2016-08-28,26,ND
2016-09-04,51,ND
2016-09-11,33,ND
2016-09-18,16,ND
2016-09-25,33,ND
2016-10-02,16,ND
2016-10-09,8,ND
2016-10-16,51,ND
2016-10-23,16,ND
2016-10-30,25,ND
2016-11-06,23,ND
2016-11-13,24,ND
2016-11-20,25,ND
2016-11-27,52,ND
2016-12-04,44,ND
2016-12-11,100,ND
2016-12-18,34,ND
2016-12-25,61,ND
2017-01-01,66,ND
2017-01-08,61,ND
2017-01-15,47,ND
2017-01-22,60,ND
2017-01-29,60,ND
2017-02-05,61,ND
2017-02-12,38,ND
2017-02-19,45,ND
2017-02-26,43,ND
2017-03-05,29,ND
2017-03-12,16,ND
2017-03-19,30,ND
2017-03-26,38,ND
2017-04-02,30,ND
2017-04-09,55,ND
2017-04-16,23,ND
2017-04-23,44,ND
2017-04-30,47,ND
2017-05-07,24,ND
2017-05-14,9,ND
2017-05-21,26,ND
2017-05-28,18,ND
2017-06-04,9,ND
2017-06-11,17,ND
2017-06-18,26,ND
2017-06-25,27,ND
2017-07-02,30,ND
2017-07-09,18,ND
2017-07-16,35,ND
2017-07-23,18,ND
2017-07-30,8,ND
2017-08-06,17,ND
2017-08-13,8,ND
2017-08-20,16,ND
2017-08-27,16,ND
2017-09-03,32,ND
2017-09-10,22,ND
2017-09-17,0,ND
2017-09-24,8,ND
2017-10-01,8,ND
2017-10-08,46,ND
2017-10-15,38,ND
2017-10-22,30,ND
2017-10-29,22,ND
2017-11-05,22,ND
2017-11-12,35,ND
2017-11-19,30,ND
2017-11-26,28,ND
2017-12-03,0,ND
2017-12-10,35,ND
2017-12-17,16,ND
2017-12-24,25,ND
2017-12-31,76,ND
2018-01-07,57,ND
2018-01-14,21,ND
2018-01-21,48,ND
2018-01-28,56,ND
2018-02-04,20,ND
2018-02-11,21,ND
2018-02-18,50,ND
2018-02-25,35,ND
2018-03-04,21,ND
2018-03-11,29,ND
2018-03-18,35,ND
2018-03-25,29,ND
2018-04-01,28,ND
2018-04-08,28,ND
2018-04-15,50,ND
2018-04-22,51,ND
2018-04-29,45,ND
2018-05-06,23,ND
2018-05-13,0,ND
2018-05-20,24,ND
2018-05-27,0,ND
2018-06-03,16,ND
2018-06-10,38,ND
2018-06-17,8,ND
2018-06-24,24,ND
2018-07-01,17,ND
2018-07-08,23,ND
2018-07-15,49,ND
2018-07-22,33,ND
2018-07-29,24,ND
2018-08-05,8,ND
2018-08-12,16,ND
2018-08-19,8,ND
2018-08-26,30,ND
2018-09-02,8,ND
2018-09-09,7,ND
2018-09-16,30,ND
2018-09-23,52,ND
2018-09-30,7,ND
2018-10-07,30,ND
2018-10-14,31,ND
2018-10-21,0,ND
2018-10-28,23,ND
2018-11-04,35,ND
2018-11-11,53,ND
2018-11-18,16,ND
2018-11-25,21,ND
2018-12-02,22,ND
2018-12-09,0,ND
2018-12-16,32,ND
2018-12-23,18,ND
2018-12-30,16,ND
2015-01-04,92,OH
2015-01-11,70,OH
2015-01-18,78,OH
2015-01-25,57,OH
2015-02-01,51,OH
2015-02-08,79,OH
2015-02-15,67,OH
2015-02-22,61,OH
2015-03-01,59,OH
2015-03-08,59,OH
2015-03-15,46,OH
2015-03-22,62,OH
2015-03-29,42,OH
2015-04-05,41,OH
2015-04-12,49,OH
2015-04-19,52,OH
2015-04-26,33,OH
2015-05-03,53,OH
2015-05-10,50,OH
2015-05-17,42,OH
2015-05-24,54,OH
2015-05-31,42,OH
2015-06-07,45,OH
2015-06-14,48,OH
2015-06-21,44,OH
2015-06-28,49,OH
2015-07-05,61,OH
2015-07-12,46,OH
2015-07-19,44,OH
2015-07-26,43,OH
2015-08-02,38,OH
2015-08-09,47,OH
2015-08-16,54,OH
2015-08-23,30,OH
2015-08-30,41,OH
2015-09-06,42,OH
2015-09-13,39,OH
2015-09-20,28,OH
2015-09-27,33,OH
2015-10-04,43,OH
2015-10-11,41,OH
2015-10-18,35,OH
2015-10-25,37,OH
2015-11-01,44,OH
2015-11-08,54,OH
2015-11-15,47,OH
2015-11-22,46,OH
2015-11-29,51,OH
2015-12-06,47,OH
2015-12-13,56,OH
2015-12-20,45,OH
2015-12-27,59,OH
2016-01-03,100,OH
2016-01-10,75,OH
2016-01-17,68,OH
2016-01-24,79,OH
2016-01-31,67,OH
2016-02-07,55,OH
2016-02-14,50,OH
2016-02-21,69,OH
2016-02-28,47,OH
2016-03-06,53,OH
2016-03-13,60,OH
2016-03-20,49,OH
2016-03-27,54,OH
2016-04-03,37,OH
2016-04-10,48,OH
2016-04-17,36,OH
2016-04-24,45,OH
2016-05-01,41,OH
2016-05-08,49,OH
2016-05-15,37,OH
2016-05-22,55,OH
2016-05-29,47,OH
2016-06-05,48,OH
2016-06-12,48,OH
2016-06-19,44,OH
2016-06-26,43,OH
2016-07-03,47,OH
2016-07-10,50,OH
2016-07-17,60,OH
2016-07-24,43,OH
2016-07-31,37,OH
2016-08-07,34,OH
2016-08-14,42,OH
2016-08-21,40,OH
2016-08-28,38,OH
2016-09-04,43,OH
2016-09-11,37,OH
2016-09-18,37,OH
2016-09-25,34,OH
2016-10-02,39,OH
2016-10-09,42,OH
2016-10-16,37,OH
2016-10-23,42,OH
2016-10-30,41,OH
2016-11-06,39,OH
2016-11-13,48,OH
2016-11-20,41,OH
2016-11-27,55,OH
2016-12-04,49,OH
2016-12-11,52,OH
2016-12-18,53,OH
2016-12-25,70,OH
2017-01-01,76,OH
2017-01-08,73,OH
2017-01-15,69,OH
2017-01-22,63,OH
2017-01-29,57,OH
2017-02-05,54,OH
2017-02-12,51,OH
2017-02-19,49,OH
2017-02-26,38,OH
2017-03-05,42,OH
2017-03-12,41,OH
2017-03-19,42,OH
2017-03-26,37,OH
2017-04-02,42,OH
2017-04-09,49,OH
2017-04-16,46,OH
2017-04-23,50,OH
2017-04-30,41,OH
2017-05-07,46,OH
2017-05-14,42,OH
2017-05-21,36,OH
2017-05-28,38,OH
2017-06-04,35,OH
2017-06-11,52,OH
2017-06-18,34,OH
2017-06-25,42,OH
2017-07-02,39,OH
2017-07-09,42,OH
2017-07-16,41,OH
2017-07-23,41,OH
2017-07-30,43,OH
2017-08-06,35,OH
2017-08-13,35,OH
2017-08-20,34,OH
2017-08-27,32,OH
2017-09-03,33,OH
2017-09-10,30,OH
2017-09-17,44,OH
2017-09-24,32,OH
2017-10-01,30,OH
2017-10-08,34,OH
2017-10-15,29,OH
2017-10-22,34,OH
2017-10-29,38,OH
2017-11-05,35,OH
2017-11-12,36,OH
2017-11-19,33,OH
2017-11-26,43,OH
2017-12-03,44,OH
2017-12-10,53,OH
2017-12-17,53,OH
2017-12-24,75,OH
2017-12-31,75,OH
2018-01-07,76,OH
2018-01-14,77,OH
2018-01-21,66,OH
2018-01-28,68,OH
2018-02-04,55,OH
2018-02-11,58,OH
2018-02-18,44,OH
2018-02-25,57,OH
2018-03-04,41,OH
2018-03-11,43,OH
2018-03-18,42,OH
2018-03-25,41,OH
2018-04-01,44,OH
2018-04-08,41,OH
2018-04-15,36,OH
2018-04-22,35,OH
2018-04-29,39,OH
2018-05-06,42,OH
2018-05-13,33,OH
2018-05-20,30,OH
2018-05-27,43,OH
2018-06-03,36,OH
2018-06-10,47,OH
2018-06-17,40,OH
2018-06-24,34,OH
2018-07-01,38,OH
2018-07-08,44,OH
2018-07-15,43,OH
2018-07-22,36,OH
2018-07-29,33,OH
2018-08-05,35,OH
2018-08-12,39,OH
2018-08-19,33,OH
2018-08-26,31,OH
2018-09-02,24,OH
2018-09-09,31,OH
2018-09-16,37,OH
2018-09-23,26,OH
2018-09-30,32,OH
2018-10-07,29,OH
2018-10-14,34,OH
2018-10-21,35,OH
2018-10-28,42,OH
2018-11-04,33,OH
2018-11-11,36,OH
2018-11-18,38,OH
2018-11-25,46,OH
2018-12-02,45,OH
2018-12-09,48,OH
2018-12-16,54,OH
2018-12-23,57,OH
2018-12-30,72,OH
2015-01-04,51,OK
2015-01-11,40,OK
2015-01-18,36,OK
2015-01-25,46,OK
2015-02-01,33,OK
2015-02-08,49,OK
2015-02-15,46,OK
2015-02-22,40,OK
2015-03-01,46,OK
2015-03-08,38,OK
2015-03-15,45,OK
2015-03-22,29,OK
2015-03-29,40,OK
2015-04-05,33,OK
2015-04-12,31,OK
2015-04-19,40,OK
2015-04-26,36,OK
2015-05-03,32,OK
2015-05-10,33,OK
2015-05-17,30,OK
2015-05-24,37,OK
2015-05-31,33,OK
2015-06-07,30,OK
2015-06-14,50,OK
2015-06-21,43,OK
2015-06-28,51,OK
2015-07-05,39,OK
2015-07-12,45,OK
2015-07-19,54,OK
2015-07-26,59,OK
2015-08-02,41,OK
2015-08-09,49,OK
2015-08-16,42,OK
2015-08-23,45,OK
2015-08-30,37,OK
2015-09-06,74,OK
2015-09-13,44,OK
2015-09-20,41,OK
2015-09-27,50,OK
2015-10-04,49,OK
2015-10-11,29,OK
2015-10-18,52,OK
2015-10-25,52,OK
2015-11-01,30,OK
2015-11-08,44,OK
2015-11-15,50,OK
2015-11-22,33,OK
2015-11-29,37,OK
2015-12-06,47,OK
2015-12-13,39,OK
2015-12-20,43,OK
2015-12-27,26,OK
2016-01-03,73,OK
2016-01-10,64,OK
2016-01-17,80,OK
2016-01-24,38,OK
2016-01-31,59,OK
2016-02-07,40,OK
2016-02-14,59,OK
2016-02-21,46,OK
2016-02-28,58,OK
2016-03-06,49,OK
2016-03-13,31,OK
2016-03-20,48,OK
2016-03-27,53,OK
2016-04-03,37,OK
2016-04-10,61,OK
2016-04-17,49,OK
2016-04-24,51,OK
2016-05-01,80,OK
2016-05-08,35,OK
2016-05-15,50,OK
2016-05-22,49,OK
2016-05-29,46,OK
2016-06-05,55,OK
2016-06-12,26,OK
2016-06-19,62,OK
2016-06-26,50,OK
2016-07-03,54,OK
2016-07-10,59,OK
2016-07-17,76,OK
2016-07-24,52,OK
2016-07-31,60,OK
2016-08-07,45,OK
2016-08-14,54,OK
2016-08-21,44,OK
2016-08-28,36,OK
2016-09-04,65,OK
2016-09-11,45,OK
2016-09-18,56,OK
2016-09-25,30,OK
2016-10-02,36,OK
2016-10-09,65,OK
2016-10-16,42,OK
2016-10-23,33,OK
2016-10-30,56,OK
2016-11-06,36,OK
2016-11-13,51,OK
2016-11-20,38,OK
2016-11-27,45,OK
2016-12-04,57,OK
2016-12-11,43,OK
2016-12-18,47,OK
2016-12-25,53,OK
2017-01-01,32,OK
2017-01-08,34,OK
2017-01-15,42,OK
2017-01-22,52,OK
2017-01-29,44,OK
2017-02-05,26,OK
2017-02-12,46,OK
2017-02-19,49,OK
2017-02-26,100,OK
2017-03-05,41,OK
2017-03-12,43,OK
