date,online masters,isPartial,State
2015-07-05,23,False,LA
2015-07-12,23,False,LA
2015-07-19,45,False,LA
2015-07-26,0,False,LA
2015-08-02,23,False,LA
2015-08-09,43,False,LA
2015-08-16,0,False,LA
2015-08-23,21,False,LA
2015-08-30,0,False,LA
2015-09-06,21,False,LA
2015-09-13,61,False,LA
2015-09-20,20,False,LA
2015-09-27,0,False,LA
2015-10-04,20,False,LA
2015-10-11,41,False,LA
2015-10-18,61,False,LA
2015-10-25,0,False,LA
2015-11-01,19,False,LA
2015-11-08,60,False,LA
2015-11-15,20,False,LA
2015-11-22,45,False,LA
2015-11-29,37,False,LA
2015-12-06,19,False,LA
2015-12-13,0,False,LA
2015-12-20,0,False,LA
2015-12-27,39,False,LA
2016-01-03,56,False,LA
2016-01-10,14,False,LA
2016-01-17,14,False,LA
2016-01-24,0,False,LA
2016-01-31,28,False,LA
2016-02-07,29,False,LA
2016-02-14,55,False,LA
2016-02-21,0,False,LA
2016-02-28,0,False,LA
2016-03-06,40,False,LA
2016-03-13,13,False,LA
2016-03-20,14,False,LA
2016-03-27,55,False,LA
2016-04-03,27,False,LA
2016-04-10,13,False,LA
2016-04-17,13,False,LA
2016-04-24,0,False,LA
2016-05-01,40,False,LA
2016-05-08,28,False,LA
2016-05-15,0,False,LA
2016-05-22,28,False,LA
2016-05-29,0,False,LA
2016-06-05,27,False,LA
2016-06-12,14,False,LA
2016-06-19,0,False,LA
2016-06-26,70,False,LA
2016-07-03,15,False,LA
2016-07-10,14,False,LA
2016-07-17,0,False,LA
2016-07-24,55,False,LA
2016-07-31,14,False,LA
2016-08-07,42,False,LA
2016-08-14,15,False,LA
2016-08-21,0,False,LA
2016-08-28,13,False,LA
2016-09-04,26,False,LA
2016-09-11,13,False,LA
2016-09-18,0,False,LA
2016-09-25,13,False,LA
2016-10-02,13,False,LA
2016-10-09,13,False,LA
2016-10-16,26,False,LA
2016-10-23,13,False,LA
2016-10-30,13,False,LA
2016-11-06,36,False,LA
2016-11-13,12,False,LA
2016-11-20,27,False,LA
2016-11-27,23,False,LA
2016-12-04,0,False,LA
2016-12-11,24,False,LA
2016-12-18,0,False,LA
2016-12-25,26,False,LA
2017-01-01,24,False,LA
2017-01-08,35,False,LA
2017-01-15,23,False,LA
2017-01-22,23,False,LA
2017-01-29,11,False,LA
2017-02-05,46,False,LA
2017-02-12,0,False,LA
2017-02-19,23,False,LA
2017-02-26,46,False,LA
2017-03-05,11,False,LA
2017-03-12,11,False,LA
2017-03-19,34,False,LA
2017-03-26,12,False,LA
2017-04-02,34,False,LA
2017-04-09,12,False,LA
2017-04-16,0,False,LA
2017-04-23,0,False,LA
2017-04-30,34,False,LA
2017-05-07,37,False,LA
2017-05-14,39,False,LA
2017-05-21,39,False,LA
2017-05-28,13,False,LA
2017-06-04,0,False,LA
2017-06-11,38,False,LA
2017-06-18,12,False,LA
2017-06-25,39,False,LA
2017-07-02,27,False,LA
2017-07-09,39,False,LA
2017-07-16,39,False,LA
2017-07-23,39,False,LA
2017-07-30,0,False,LA
2017-08-06,25,False,LA
2017-08-13,12,False,LA
2017-08-20,0,False,LA
2017-08-27,0,False,LA
2017-09-03,0,False,LA
2017-09-10,23,False,LA
2017-09-17,12,False,LA
2017-09-24,12,False,LA
2017-10-01,23,False,LA
2017-10-08,0,False,LA
2017-10-15,71,False,LA
2017-10-22,23,False,LA
2017-10-29,48,False,LA
2017-11-05,0,False,LA
2017-11-12,23,False,LA
2017-11-19,13,False,LA
2017-11-26,66,False,LA
2017-12-03,11,False,LA
2017-12-10,23,False,LA
2017-12-17,24,False,LA
2017-12-24,26,False,LA
2017-12-31,0,False,LA
2018-01-07,11,False,LA
2018-01-14,11,False,LA
2018-01-21,33,False,LA
2018-01-28,22,False,LA
2018-02-04,22,False,LA
2018-02-11,0,False,LA
2018-02-18,32,False,LA
2018-02-25,21,False,LA
2018-03-04,22,False,LA
2018-03-11,11,False,LA
2018-03-18,22,False,LA
2018-03-25,12,False,LA
2018-04-01,71,False,LA
2018-04-08,22,False,LA
2018-04-15,0,False,LA
2018-04-22,11,False,LA
2018-04-29,33,False,LA
2018-05-06,45,False,LA
2018-05-13,23,False,LA
2018-05-20,58,False,LA
2018-05-27,48,False,LA
2018-06-03,35,False,LA
2018-06-10,11,False,LA
2018-06-17,58,False,LA
2018-06-24,47,False,LA
2018-07-01,48,False,LA
2018-07-08,34,False,LA
2018-07-15,12,False,LA
2018-07-22,12,False,LA
2018-07-29,12,False,LA
2018-08-05,23,False,LA
2018-08-12,23,False,LA
2018-08-19,35,False,LA
2018-08-26,34,False,LA
2018-09-02,11,False,LA
2018-09-09,11,False,LA
2018-09-16,34,False,LA
2018-09-23,56,False,LA
2018-09-30,11,False,LA
2018-10-07,0,False,LA
2018-10-14,23,False,LA
2018-10-21,12,False,LA
2018-10-28,0,False,LA
2018-11-04,54,False,LA
2018-11-11,34,False,LA
2018-11-18,12,False,LA
2018-11-25,11,False,LA
2018-12-02,23,False,LA
2018-12-09,34,False,LA
2018-12-16,35,False,LA
2018-12-23,38,False,LA
2018-12-30,24,False,LA
2015-01-04,0,False,ME
2015-01-11,62,False,ME
2015-01-18,0,False,ME
2015-01-25,31,False,ME
2015-02-01,31,False,ME
2015-02-08,31,False,ME
2015-02-15,0,False,ME
2015-02-22,0,False,ME
2015-03-01,30,False,ME
2015-03-08,31,False,ME
2015-03-15,0,False,ME
2015-03-22,34,False,ME
2015-03-29,31,False,ME
2015-04-05,0,False,ME
2015-04-12,0,False,ME
2015-04-19,0,False,ME
2015-04-26,32,False,ME
2015-05-03,33,False,ME
2015-05-10,0,False,ME
2015-05-17,0,False,ME
2015-05-24,0,False,ME
2015-05-31,0,False,ME
2015-06-07,33,False,ME
2015-06-14,70,False,ME
2015-06-21,0,False,ME
2015-06-28,0,False,ME
2015-07-05,0,False,ME
2015-07-12,31,False,ME
2015-07-19,0,False,ME
2015-07-26,0,False,ME
2015-08-02,0,False,ME
2015-08-09,0,False,ME
2015-08-16,0,False,ME
2015-08-23,30,False,ME
2015-08-30,0,False,ME
2015-09-06,0,False,ME
2015-09-13,0,False,ME
2015-09-20,28,False,ME
2015-09-27,0,False,ME
2015-10-04,28,False,ME
2015-10-11,0,False,ME
2015-10-18,0,False,ME
2015-10-25,0,False,ME
2015-11-01,0,False,ME
2015-11-08,0,False,ME
2015-11-15,29,False,ME
2015-11-22,0,False,ME
2015-11-29,0,False,ME
2015-12-06,28,False,ME
2015-12-13,0,False,ME
2015-12-20,0,False,ME
2015-12-27,0,False,ME
2016-01-03,0,False,ME
2016-01-10,100,False,ME
2016-01-17,53,False,ME
2016-01-24,52,False,ME
2016-01-31,50,False,ME
2016-02-07,0,False,ME
2016-02-14,0,False,ME
2016-02-21,0,False,ME
2016-02-28,0,False,ME
2016-03-06,26,False,ME
2016-03-13,0,False,ME
2016-03-20,0,False,ME
2016-03-27,0,False,ME
2016-04-03,25,False,ME
2016-04-10,26,False,ME
2016-04-17,56,False,ME
2016-04-24,0,False,ME
2016-05-01,0,False,ME
2016-05-08,77,False,ME
2016-05-15,0,False,ME
2016-05-22,26,False,ME
2016-05-29,0,False,ME
2016-06-05,0,False,ME
2016-06-12,54,False,ME
2016-06-19,0,False,ME
2016-06-26,0,False,ME
2016-07-03,0,False,ME
2016-07-10,0,False,ME
2016-07-17,0,False,ME
2016-07-24,51,False,ME
2016-07-31,25,False,ME
2016-08-07,0,False,ME
2016-08-14,0,False,ME
2016-08-21,0,False,ME
2016-08-28,0,False,ME
2016-09-04,0,False,ME
2016-09-11,0,False,ME
2016-09-18,0,False,ME
2016-09-25,24,False,ME
2016-10-02,0,False,ME
2016-10-09,24,False,ME
2016-10-16,0,False,ME
2016-10-23,0,False,ME
2016-10-30,24,False,ME
2016-11-06,0,False,ME
2016-11-13,24,False,ME
2016-11-20,25,False,ME
2016-11-27,0,False,ME
2016-12-04,0,False,ME
2016-12-11,23,False,ME
2016-12-18,0,False,ME
2016-12-25,0,False,ME
2017-01-01,0,False,ME
2017-01-08,0,False,ME
2017-01-15,0,False,ME
2017-01-22,0,False,ME
2017-01-29,22,False,ME
2017-02-05,0,False,ME
2017-02-12,0,False,ME
2017-02-19,0,False,ME
2017-02-26,0,False,ME
2017-03-05,43,False,ME
2017-03-12,22,False,ME
2017-03-19,23,False,ME
2017-03-26,0,False,ME
2017-04-02,22,False,ME
2017-04-09,0,False,ME
2017-04-16,49,False,ME
2017-04-23,0,False,ME
2017-04-30,66,False,ME
2017-05-07,0,False,ME
2017-05-14,25,False,ME
2017-05-21,24,False,ME
2017-05-28,0,False,ME
2017-06-04,0,False,ME
2017-06-11,0,False,ME
2017-06-18,24,False,ME
2017-06-25,0,False,ME
2017-07-02,0,False,ME
2017-07-09,0,False,ME
2017-07-16,0,False,ME
2017-07-23,0,False,ME
2017-07-30,0,False,ME
2017-08-06,22,False,ME
2017-08-13,0,False,ME
2017-08-20,0,False,ME
2017-08-27,23,False,ME
2017-09-03,0,False,ME
2017-09-10,0,False,ME
2017-09-17,22,False,ME
2017-09-24,0,False,ME
2017-10-01,0,False,ME
2017-10-08,22,False,ME
2017-10-15,22,False,ME
2017-10-22,66,False,ME
2017-10-29,0,False,ME
2017-11-05,0,False,ME
2017-11-12,0,False,ME
2017-11-19,0,False,ME
2017-11-26,0,False,ME
2017-12-03,0,False,ME
2017-12-10,0,False,ME
2017-12-17,0,False,ME
2017-12-24,0,False,ME
2017-12-31,0,False,ME
2018-01-07,21,False,ME
2018-01-14,42,False,ME
2018-01-21,42,False,ME
2018-01-28,0,False,ME
2018-02-04,0,False,ME
2018-02-11,0,False,ME
2018-02-18,22,False,ME
2018-02-25,0,False,ME
2018-03-04,21,False,ME
2018-03-11,21,False,ME
2018-03-18,42,False,ME
2018-03-25,21,False,ME
2018-04-01,0,False,ME
2018-04-08,0,False,ME
2018-04-15,23,False,ME
2018-04-22,0,False,ME
2018-04-29,0,False,ME
2018-05-06,22,False,ME
2018-05-13,22,False,ME
2018-05-20,43,False,ME
2018-05-27,43,False,ME
2018-06-03,0,False,ME
2018-06-10,0,False,ME
2018-06-17,0,False,ME
2018-06-24,0,False,ME
2018-07-01,0,False,ME
2018-07-08,0,False,ME
2018-07-15,0,False,ME
2018-07-22,0,False,ME
2018-07-29,20,False,ME
2018-08-05,0,False,ME
2018-08-12,0,False,ME
2018-08-19,0,False,ME
2018-08-26,44,False,ME
2018-09-02,0,False,ME
2018-09-09,21,False,ME
2018-09-16,0,False,ME
2018-09-23,0,False,ME
2018-09-30,0,False,ME
2018-10-07,0,False,ME
2018-10-14,0,False,ME
2018-10-21,0,False,ME
2018-10-28,21,False,ME
2018-11-04,21,False,ME
2018-11-11,0,False,ME
2018-11-18,0,False,ME
2018-11-25,21,False,ME
2018-12-02,0,False,ME
2018-12-09,0,False,ME
2018-12-16,0,False,ME
2018-12-23,50,False,ME
2018-12-30,0,False,ME
2015-01-04,70,False,MD
2015-01-11,100,False,MD
2015-01-18,59,False,MD
2015-01-25,14,False,MD
2015-02-01,14,False,MD
2015-02-08,42,False,MD
2015-02-15,0,False,MD
2015-02-22,28,False,MD
2015-03-01,41,False,MD
2015-03-08,15,False,MD
2015-03-15,30,False,MD
2015-03-22,48,False,MD
2015-03-29,61,False,MD
2015-04-05,95,False,MD
2015-04-12,77,False,MD
2015-04-19,30,False,MD
2015-04-26,29,False,MD
2015-05-03,45,False,MD
2015-05-10,30,False,MD
2015-05-17,77,False,MD
2015-05-24,64,False,MD
2015-05-31,15,False,MD
2015-06-07,61,False,MD
2015-06-14,47,False,MD
2015-06-21,47,False,MD
2015-06-28,48,False,MD
2015-07-05,80,False,MD
2015-07-12,64,False,MD
2015-07-19,80,False,MD
2015-07-26,31,False,MD
2015-08-02,32,False,MD
2015-08-09,16,False,MD
2015-08-16,16,False,MD
2015-08-23,31,False,MD
2015-08-30,15,False,MD
2015-09-06,0,False,MD
2015-09-13,0,False,MD
2015-09-20,15,False,MD
2015-09-27,28,False,MD
2015-10-04,43,False,MD
2015-10-11,60,False,MD
2015-10-18,43,False,MD
2015-10-25,42,False,MD
2015-11-01,14,False,MD
2015-11-08,43,False,MD
2015-11-15,43,False,MD
2015-11-22,31,False,MD
2015-11-29,41,False,MD
2015-12-06,0,False,MD
2015-12-13,0,False,MD
2015-12-20,33,False,MD
2015-12-27,15,False,MD
2016-01-03,21,False,MD
2016-01-10,10,False,MD
2016-01-17,41,False,MD
2016-01-24,51,False,MD
2016-01-31,71,False,MD
2016-02-07,10,False,MD
2016-02-14,30,False,MD
2016-02-21,30,False,MD
2016-02-28,29,False,MD
2016-03-06,10,False,MD
2016-03-13,10,False,MD
2016-03-20,10,False,MD
2016-03-27,30,False,MD
2016-04-03,47,False,MD
2016-04-10,20,False,MD
2016-04-17,20,False,MD
2016-04-24,29,False,MD
2016-05-01,28,False,MD
2016-05-08,9,False,MD
2016-05-15,38,False,MD
2016-05-22,10,False,MD
2016-05-29,20,False,MD
2016-06-05,30,False,MD
2016-06-12,20,False,MD
2016-06-19,0,False,MD
2016-06-26,0,False,MD
2016-07-03,23,False,MD
2016-07-10,33,False,MD
2016-07-17,22,False,MD
2016-07-24,53,False,MD
2016-07-31,22,False,MD
2016-08-07,34,False,MD
2016-08-14,12,False,MD
2016-08-21,22,False,MD
2016-08-28,42,False,MD
2016-09-04,53,False,MD
2016-09-11,41,False,MD
2016-09-18,31,False,MD
2016-09-25,42,False,MD
2016-10-02,20,False,MD
2016-10-09,11,False,MD
2016-10-16,53,False,MD
2016-10-23,73,False,MD
2016-10-30,31,False,MD
2016-11-06,20,False,MD
2016-11-13,20,False,MD
2016-11-20,11,False,MD
2016-11-27,86,False,MD
2016-12-04,9,False,MD
2016-12-11,19,False,MD
2016-12-18,20,False,MD
2016-12-25,54,False,MD
2017-01-01,10,False,MD
2017-01-08,38,False,MD
2017-01-15,29,False,MD
2017-01-22,28,False,MD
2017-01-29,36,False,MD
2017-02-05,9,False,MD
2017-02-12,36,False,MD
2017-02-19,56,False,MD
2017-02-26,34,False,MD
2017-03-05,52,False,MD
2017-03-12,94,False,MD
2017-03-19,27,False,MD
2017-03-26,45,False,MD
2017-04-02,80,False,MD
2017-04-09,29,False,MD
2017-04-16,28,False,MD
2017-04-23,27,False,MD
2017-04-30,18,False,MD
2017-05-07,37,False,MD
2017-05-14,81,False,MD
2017-05-21,20,False,MD
2017-05-28,41,False,MD
2017-06-04,59,False,MD
2017-06-11,29,False,MD
2017-06-18,29,False,MD
2017-06-25,21,False,MD
2017-07-02,21,False,MD
2017-07-09,30,False,MD
2017-07-16,90,False,MD
2017-07-23,49,False,MD
2017-07-30,20,False,MD
2017-08-06,49,False,MD
2017-08-13,50,False,MD
2017-08-20,39,False,MD
2017-08-27,19,False,MD
2017-09-03,39,False,MD
2017-09-10,28,False,MD
2017-09-17,56,False,MD
2017-09-24,9,False,MD
2017-10-01,38,False,MD
2017-10-08,27,False,MD
2017-10-15,9,False,MD
2017-10-22,9,False,MD
2017-10-29,53,False,MD
2017-11-05,43,False,MD
2017-11-12,33,False,MD
2017-11-19,17,False,MD
2017-11-26,16,False,MD
2017-12-03,24,False,MD
2017-12-10,32,False,MD
2017-12-17,8,False,MD
2017-12-24,19,False,MD
2017-12-31,42,False,MD
2018-01-07,24,False,MD
2018-01-14,56,False,MD
2018-01-21,32,False,MD
2018-01-28,32,False,MD
2018-02-04,39,False,MD
2018-02-11,16,False,MD
2018-02-18,16,False,MD
2018-02-25,40,False,MD
2018-03-04,48,False,MD
2018-03-11,48,False,MD
2018-03-18,40,False,MD
2018-03-25,77,False,MD
2018-04-01,66,False,MD
2018-04-08,25,False,MD
2018-04-15,73,False,MD
2018-04-22,16,False,MD
2018-04-29,8,False,MD
2018-05-06,50,False,MD
2018-05-13,40,False,MD
2018-05-20,42,False,MD
2018-05-27,25,False,MD
2018-06-03,49,False,MD
2018-06-10,33,False,MD
2018-06-17,43,False,MD
2018-06-24,53,False,MD
2018-07-01,9,False,MD
2018-07-08,43,False,MD
2018-07-15,61,False,MD
2018-07-22,17,False,MD
2018-07-29,42,False,MD
2018-08-05,43,False,MD
2018-08-12,26,False,MD
2018-08-19,0,False,MD
2018-08-26,9,False,MD
2018-09-02,26,False,MD
2018-09-09,40,False,MD
2018-09-16,25,False,MD
2018-09-23,41,False,MD
2018-09-30,25,False,MD
2018-10-07,17,False,MD
2018-10-14,34,False,MD
2018-10-21,34,False,MD
2018-10-28,62,False,MD
2018-11-04,33,False,MD
2018-11-11,25,False,MD
2018-11-18,26,False,MD
2018-11-25,32,False,MD
2018-12-02,16,False,MD
2018-12-09,17,False,MD
2018-12-16,25,False,MD
2018-12-23,28,False,MD
2018-12-30,51,False,MD
2015-01-04,22,False,MA
2015-01-11,23,False,MA
2015-01-18,0,False,MA
2015-01-25,22,False,MA
2015-02-01,14,False,MA
2015-02-08,15,False,MA
2015-02-15,45,False,MA
2015-02-22,0,False,MA
2015-03-01,22,False,MA
2015-03-08,15,False,MA
2015-03-15,30,False,MA
2015-03-22,8,False,MA
2015-03-29,0,False,MA
2015-04-05,58,False,MA
2015-04-12,37,False,MA
2015-04-19,16,False,MA
2015-04-26,22,False,MA
2015-05-03,8,False,MA
2015-05-10,24,False,MA
2015-05-17,8,False,MA
2015-05-24,8,False,MA
2015-05-31,23,False,MA
2015-06-07,16,False,MA
2015-06-14,0,False,MA
2015-06-21,33,False,MA
2015-06-28,27,False,MA
2015-07-05,9,False,MA
2015-07-12,26,False,MA
2015-07-19,26,False,MA
2015-07-26,9,False,MA
2015-08-02,35,False,MA
2015-08-09,9,False,MA
2015-08-16,44,False,MA
2015-08-23,9,False,MA
2015-08-30,17,False,MA
2015-09-06,17,False,MA
2015-09-13,24,False,MA
2015-09-20,8,False,MA
2015-09-27,8,False,MA
2015-10-04,24,False,MA
2015-10-11,32,False,MA
2015-10-18,15,False,MA
2015-10-25,30,False,MA
2015-11-01,8,False,MA
2015-11-08,8,False,MA
2015-11-15,38,False,MA
2015-11-22,0,False,MA
2015-11-29,0,False,MA
2015-12-06,15,False,MA
2015-12-13,0,False,MA
2015-12-20,9,False,MA
2015-12-27,23,False,MA
2016-01-03,30,False,MA
2016-01-10,12,False,MA
2016-01-17,42,False,MA
2016-01-24,12,False,MA
2016-01-31,18,False,MA
2016-02-07,41,False,MA
2016-02-14,19,False,MA
2016-02-21,18,False,MA
2016-02-28,17,False,MA
2016-03-06,24,False,MA
2016-03-13,12,False,MA
2016-03-20,36,False,MA
2016-03-27,30,False,MA
2016-04-03,53,False,MA
2016-04-10,18,False,MA
2016-04-17,19,False,MA
2016-04-24,30,False,MA
2016-05-01,6,False,MA
2016-05-08,6,False,MA
2016-05-15,38,False,MA
2016-05-22,32,False,MA
2016-05-29,39,False,MA
2016-06-05,12,False,MA
2016-06-12,41,False,MA
2016-06-19,16,False,MA
2016-06-26,22,False,MA
2016-07-03,23,False,MA
2016-07-10,11,False,MA
2016-07-17,23,False,MA
2016-07-24,27,False,MA
2016-07-31,6,False,MA
2016-08-07,17,False,MA
2016-08-14,36,False,MA
2016-08-21,19,False,MA
2016-08-28,37,False,MA
2016-09-04,23,False,MA
2016-09-11,52,False,MA
2016-09-18,17,False,MA
2016-09-25,24,False,MA
2016-10-02,29,False,MA
2016-10-09,47,False,MA
2016-10-16,17,False,MA
2016-10-23,6,False,MA
2016-10-30,17,False,MA
2016-11-06,23,False,MA
2016-11-13,12,False,MA
2016-11-20,25,False,MA
2016-11-27,28,False,MA
2016-12-04,32,False,MA
2016-12-11,11,False,MA
2016-12-18,18,False,MA
2016-12-25,26,False,MA
2017-01-01,18,False,MA
2017-01-08,35,False,MA
2017-01-15,6,False,MA
2017-01-22,28,False,MA
2017-01-29,38,False,MA
2017-02-05,21,False,MA
2017-02-12,10,False,MA
2017-02-19,43,False,MA
2017-02-26,10,False,MA
2017-03-05,26,False,MA
2017-03-12,16,False,MA
2017-03-19,16,False,MA
2017-03-26,22,False,MA
2017-04-02,38,False,MA
2017-04-09,40,False,MA
2017-04-16,28,False,MA
2017-04-23,5,False,MA
2017-04-30,6,False,MA
2017-05-07,39,False,MA
2017-05-14,25,False,MA
2017-05-21,12,False,MA
2017-05-28,50,False,MA
2017-06-04,30,False,MA
2017-06-11,31,False,MA
2017-06-18,6,False,MA
2017-06-25,19,False,MA
2017-07-02,41,False,MA
2017-07-09,25,False,MA
2017-07-16,32,False,MA
2017-07-23,25,False,MA
2017-07-30,18,False,MA
2017-08-06,24,False,MA
2017-08-13,19,False,MA
2017-08-20,25,False,MA
2017-08-27,6,False,MA
2017-09-03,23,False,MA
2017-09-10,17,False,MA
2017-09-17,11,False,MA
2017-09-24,23,False,MA
2017-10-01,29,False,MA
2017-10-08,6,False,MA
2017-10-15,17,False,MA
2017-10-22,28,False,MA
2017-10-29,17,False,MA
2017-11-05,17,False,MA
2017-11-12,11,False,MA
2017-11-19,18,False,MA
2017-11-26,16,False,MA
2017-12-03,17,False,MA
2017-12-10,17,False,MA
2017-12-17,36,False,MA
2017-12-24,28,False,MA
2017-12-31,24,False,MA
2018-01-07,23,False,MA
2018-01-14,28,False,MA
2018-01-21,17,False,MA
2018-01-28,11,False,MA
2018-02-04,11,False,MA
2018-02-11,22,False,MA
2018-02-18,6,False,MA
2018-02-25,11,False,MA
2018-03-04,17,False,MA
2018-03-11,28,False,MA
2018-03-18,27,False,MA
2018-03-25,23,False,MA
2018-04-01,100,False,MA
2018-04-08,28,False,MA
2018-04-15,35,False,MA
2018-04-22,22,False,MA
2018-04-29,17,False,MA
2018-05-06,6,False,MA
2018-05-13,6,False,MA
2018-05-20,24,False,MA
2018-05-27,30,False,MA
2018-06-03,23,False,MA
2018-06-10,45,False,MA
2018-06-17,35,False,MA
2018-06-24,36,False,MA
2018-07-01,19,False,MA
2018-07-08,24,False,MA
2018-07-15,12,False,MA
2018-07-22,17,False,MA
2018-07-29,29,False,MA
2018-08-05,29,False,MA
2018-08-12,12,False,MA
2018-08-19,31,False,MA
2018-08-26,24,False,MA
2018-09-02,18,False,MA
2018-09-09,39,False,MA
2018-09-16,50,False,MA
2018-09-23,17,False,MA
2018-09-30,0,False,MA
2018-10-07,6,False,MA
2018-10-14,23,False,MA
2018-10-21,33,False,MA
2018-10-28,28,False,MA
2018-11-04,5,False,MA
2018-11-11,17,False,MA
2018-11-18,24,False,MA
2018-11-25,22,False,MA
2018-12-02,22,False,MA
2018-12-09,40,False,MA
2018-12-16,17,False,MA
2018-12-23,14,False,MA
2018-12-30,31,False,MA
2015-01-04,0,False,MI
2015-01-11,21,False,MI
2015-01-18,42,False,MI
2015-01-25,31,False,MI
2015-02-01,10,False,MI
2015-02-08,20,False,MI
2015-02-15,52,False,MI
2015-02-22,30,False,MI
2015-03-01,41,False,MI
2015-03-08,10,False,MI
2015-03-15,41,False,MI
2015-03-22,22,False,MI
2015-03-29,11,False,MI
2015-04-05,100,False,MI
2015-04-12,32,False,MI
2015-04-19,21,False,MI
2015-04-26,54,False,MI
2015-05-03,45,False,MI
2015-05-10,23,False,MI
2015-05-17,35,False,MI
2015-05-24,12,False,MI
2015-05-31,57,False,MI
2015-06-07,0,False,MI
2015-06-14,12,False,MI
2015-06-21,32,False,MI
2015-06-28,0,False,MI
2015-07-05,38,False,MI
2015-07-12,38,False,MI
2015-07-19,10,False,MI
2015-07-26,9,False,MI
2015-08-02,37,False,MI
2015-08-09,37,False,MI
2015-08-16,0,False,MI
2015-08-23,18,False,MI
2015-08-30,18,False,MI
2015-09-06,9,False,MI
2015-09-13,0,False,MI
2015-09-20,34,False,MI
2015-09-27,17,False,MI
2015-10-04,26,False,MI
2015-10-11,25,False,MI
2015-10-18,24,False,MI
2015-10-25,17,False,MI
2015-11-01,42,False,MI
2015-11-08,8,False,MI
2015-11-15,8,False,MI
2015-11-22,9,False,MI
2015-11-29,0,False,MI
2015-12-06,8,False,MI
2015-12-13,23,False,MI
2015-12-20,0,False,MI
2015-12-27,9,False,MI
2016-01-03,22,False,MI
2016-01-10,21,False,MI
2016-01-17,21,False,MI
2016-01-24,27,False,MI
2016-01-31,27,False,MI
2016-02-07,7,False,MI
2016-02-14,42,False,MI
2016-02-21,27,False,MI
2016-02-28,7,False,MI
2016-03-06,27,False,MI
2016-03-13,20,False,MI
2016-03-20,41,False,MI
2016-03-27,14,False,MI
2016-04-03,56,False,MI
2016-04-10,14,False,MI
2016-04-17,7,False,MI
2016-04-24,20,False,MI
2016-05-01,7,False,MI
2016-05-08,21,False,MI
2016-05-15,28,False,MI
2016-05-22,7,False,MI
2016-05-29,21,False,MI
2016-06-05,0,False,MI
2016-06-12,7,False,MI
2016-06-19,7,False,MI
2016-06-26,29,False,MI
2016-07-03,0,False,MI
2016-07-10,29,False,MI
2016-07-17,46,False,MI
2016-07-24,30,False,MI
2016-07-31,16,False,MI
2016-08-07,24,False,MI
2016-08-14,17,False,MI
2016-08-21,8,False,MI
2016-08-28,8,False,MI
2016-09-04,30,False,MI
2016-09-11,14,False,MI
2016-09-18,35,False,MI
2016-09-25,28,False,MI
2016-10-02,7,False,MI
2016-10-09,7,False,MI
2016-10-16,27,False,MI
2016-10-23,7,False,MI
2016-10-30,34,False,MI
2016-11-06,25,False,MI
2016-11-13,7,False,MI
2016-11-20,0,False,MI
2016-11-27,31,False,MI
2016-12-04,19,False,MI
2016-12-11,6,False,MI
2016-12-18,21,False,MI
2016-12-25,28,False,MI
2017-01-01,20,False,MI
2017-01-08,25,False,MI
2017-01-15,12,False,MI
2017-01-22,12,False,MI
2017-01-29,12,False,MI
2017-02-05,30,False,MI
2017-02-12,25,False,MI
2017-02-19,25,False,MI
2017-02-26,6,False,MI
2017-03-05,6,False,MI
2017-03-12,30,False,MI
2017-03-19,0,False,MI
2017-03-26,13,False,MI
2017-04-02,20,False,MI
2017-04-09,20,False,MI
2017-04-16,32,False,MI
2017-04-23,58,False,MI
2017-04-30,19,False,MI
2017-05-07,41,False,MI
2017-05-14,27,False,MI
2017-05-21,28,False,MI
2017-05-28,14,False,MI
2017-06-04,0,False,MI
2017-06-11,34,False,MI
2017-06-18,20,False,MI
2017-06-25,14,False,MI
2017-07-02,14,False,MI
2017-07-09,20,False,MI
2017-07-16,20,False,MI
2017-07-23,14,False,MI
2017-07-30,27,False,MI
2017-08-06,47,False,MI
2017-08-13,34,False,MI
2017-08-20,20,False,MI
2017-08-27,13,False,MI
2017-09-03,26,False,MI
2017-09-10,32,False,MI
2017-09-17,25,False,MI
2017-09-24,26,False,MI
2017-10-01,13,False,MI
2017-10-08,32,False,MI
2017-10-15,6,False,MI
2017-10-22,25,False,MI
2017-10-29,6,False,MI
2017-11-05,0,False,MI
2017-11-12,19,False,MI
2017-11-19,0,False,MI
2017-11-26,13,False,MI
2017-12-03,13,False,MI
2017-12-10,26,False,MI
2017-12-17,35,False,MI
2017-12-24,15,False,MI
2017-12-31,14,False,MI
2018-01-07,58,False,MI
2018-01-14,25,False,MI
2018-01-21,0,False,MI
2018-01-28,26,False,MI
2018-02-04,44,False,MI
2018-02-11,0,False,MI
2018-02-18,19,False,MI
2018-02-25,6,False,MI
2018-03-04,19,False,MI
2018-03-11,13,False,MI
2018-03-18,32,False,MI
2018-03-25,13,False,MI
2018-04-01,41,False,MI
2018-04-08,13,False,MI
